# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-T" "16" "-F" "SAF" "-a" "B.SAF" "-o" "B_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam
NA_peak_3953_G_Tb927.11.380	Tb927_11_v5.1	85909	88356	.	2448	7213	8561	3661	2251	8535	7267	9558	68	90	132	52	35	98	130	22	12	43	56	8	6	25	32	3	82	26	37	104	75	19	35	106	141	11	27	162
NA_peak_3954_G_Tb927.11.400	Tb927_11_v5.1	90232	92520	.	2289	3929	3294	1864	2577	15544	13627	9406	52	27	39	49	2	37	31	0	3	10	11	0	0	2	4	2	245	18	17	275	222	28	8	239	135	9	16	186
NA_peak_3957_G_Tb927.11.485	Tb927_11_v5.1	109809	110851	.	1043	1129	2007	2154	2614	113	46	24	4	29	33	3	37	38	36	17	59	8	13	32	62	14	17	54	0	4	0	0	0	0	0	0	0	0	0	0
NA_peak_3958_G_Tb927.11.500	Tb927_11_v5.1	112457	114288	.	1832	344	5150	9565	18380	333	324	392	6	5	9	4	23	101	143	3	44	209	272	7	86	336	437	11	6	0	0	12	7	0	0	10	9	1	3	16
NA_peak_3959_G_Tb927.11.500	Tb927_11_v5.1	116789	119320	.	2532	2193	5525	7979	10154	3137	3941	1030	34	19	23	42	27	56	100	2	15	82	122	2	20	100	172	5	70	0	0	117	103	0	0	143	34	1	0	48
NA_peak_3960_G_Tb927.11.510	Tb927_11_v5.1	125065	127608	.	2544	680	7140	9981	13748	507	486	535	4	12	6	3	19	102	129	5	27	136	173	9	35	176	226	8	6	0	0	6	12	0	0	5	11	0	1	9
NA_peak_3961_G_Tb927.11.520	Tb927_11_v5.1	128681	129376	.	696	8	44	3	43	4	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3962_G_Tb927.11.550	Tb927_11_v5.1	138753	139497	.	745	199	1388	13	30	1804	162	264	1	10	14	0	2	50	68	1	0	0	1	0	0	0	0	0	0	59	71	0	0	7	3	0	0	16	11	0
NA_peak_3963_G_Tb927.11.590	Tb927_11_v5.1	143734	145681	.	1948	4138	7359	4475	2146	5989	3029	2518	55	48	51	36	47	113	117	15	35	62	80	13	21	30	39	5	76	39	40	56	53	8	7	37	40	11	12	24
NA_peak_3964_G_Tb927.11.620	Tb927_11_v5.1	148536	149440	.	905	350	1078	418	420	992	318	791	2	5	10	0	18	16	11	16	10	10	9	9	16	0	1	7	20	1	1	14	9	1	0	8	15	3	3	14
NA_peak_3965_G_Tb927.11.715	Tb927_11_v5.1	172220	173548	.	1329	524	15721	13884	17254	187	119	187	4	12	5	1	18	306	313	1	17	282	286	3	17	335	323	4	5	2	1	3	4	0	1	2	6	2	0	3
NA_peak_3965.2_G_Tb927.11.720	Tb927_11_v5.1	173648	174352	.	705	271	1745	2064	2786	0	1	0	5	1	21	11	68	1	33	71	47	10	51	73	76	4	83	87	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3966_G_Tb927.11.740	Tb927_11_v5.1	184889	185914	.	1026	615	1717	1833	1962	730	475	433	17	5	9	3	47	0	9	40	56	2	8	44	54	1	5	50	0	18	16	0	0	16	17	0	1	13	19	1
NA_peak_3969_G_Tb927.11.760	Tb927_11_v5.1	190720	193923	.	3204	2518	7087	6501	9091	1046	803	507	55	6	25	74	220	18	52	201	223	8	33	216	329	5	35	281	5	18	25	9	1	9	18	1	19	4	1	22
NA_peak_3970_G_Tb927.11.780	Tb927_11_v5.1	197719	199347	.	1629	1339	1538	1174	610	2332	1660	2546	7	7	10	21	20	3	8	30	19	2	11	19	9	0	7	10	6	25	26	8	0	24	33	3	5	37	46	2
NA_peak_3971_G_Tb927.11.800	Tb927_11_v5.1	204406	206028	.	1623	746	4158	3396	3392	1490	1485	1534	30	3	11	28	88	2	30	70	71	3	20	82	70	1	15	54	1	28	30	2	1	14	35	0	6	33	20	0
NA_peak_3972_G_Tb927.11.810	Tb927_11_v5.1	207751	208543	.	793	302	331	199	58	382	384	117	11	1	2	4	17	6	11	7	2	11	8	0	1	2	1	1	19	0	4	7	11	0	4	2	7	0	1	2
NA_peak_3973_G_Tb927.11.830	Tb927_11_v5.1	211934	212172	.	239	443	853	444	590	314	181	148	6	24	4	0	2	72	85	0	0	39	61	0	0	55	62	0	8	8	0	0	6	1	0	0	4	3	0	0
NA_peak_3974_G_Tb927.11.880	Tb927_11_v5.1	225241	226068	.	828	80	870	1386	3048	4	2	6	3	0	2	1	47	0	1	29	73	0	3	60	130	0	8	84	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3975_G_Tb927.11.940	Tb927_11_v5.1	242594	243590	.	997	660	1667	415	294	889	865	191	11	7	15	17	16	25	48	14	3	8	16	2	3	7	10	0	16	11	10	12	14	14	1	3	2	2	0	0
NA_peak_3976_G_Tb927.11.950	Tb927_11_v5.1	245514	247899	.	2386	5143	6407	5016	2880	5216	4088	5002	57	51	50	41	77	2	18	102	71	2	25	91	27	1	11	54	9	65	72	9	8	47	66	4	28	67	82	20
NA_peak_3977_G_Tb927.11.970	Tb927_11_v5.1	249585	251841	.	2257	4983	8030	5007	4415	3815	3710	4354	31	70	110	18	122	4	35	73	75	5	28	60	70	2	20	40	6	45	40	6	3	35	49	8	16	43	55	4
NA_peak_3978_G_Tb927.11.1020	Tb927_11_v5.1	262161	263682	.	1522	5093	7268	4022	3691	779	417	403	16	79	103	12	94	37	68	80	72	16	31	60	61	17	34	54	6	7	5	10	6	5	2	9	4	4	7	4
NA_peak_3980_G_Tb927.11.1110	Tb927_11_v5.1	314955	315942	.	988	421	1803	2983	5663	739	385	730	3	3	9	6	5	0	20	60	3	0	32	83	1	0	43	134	6	3	7	23	6	1	1	5	2	13	17	11
NA_peak_3982_G_Tb927.11.1150	Tb927_11_v5.1	337578	338775	.	1198	292	1980	1823	2079	138	42	29	5	6	5	3	43	29	35	17	26	35	40	18	11	56	47	7	4	1	0	4	1	0	0	1	0	1	0	0
NA_peak_3983_G_Tb927.11.1170	Tb927_11_v5.1	344616	346056	.	1441	835	672	618	435	1550	1361	1435	58	3	4	10	11	15	3	4	10	7	3	4	2	7	6	2	32	3	1	27	36	3	1	22	28	11	6	15
NA_peak_3984_G_Tb927.11.1230	Tb927_11_v5.1	359447	360201	.	755	5995	20026	14384	11259	4431	376	499	239	22	35	213	739	3	11	595	493	2	11	461	405	0	14	357	146	3	9	155	11	0	2	12	1	21	19	0
NA_peak_3985_G_Tb927.11.1230	Tb927_11_v5.1	360304	361941	.	1638	808	2139	2357	1672	587	69	201	9	13	14	9	44	15	19	32	38	13	20	28	42	4	16	25	6	13	7	0	1	0	0	2	3	1	0	1
NA_peak_3986_G_Tb927.11.1340	Tb927_11_v5.1	391709	393236	.	1528	1153	7351	9901	14958	1957	403	202	18	36	23	16	151	9	37	97	160	10	45	130	281	11	43	165	0	70	68	0	0	9	4	0	1	6	3	0
NA_peak_3987_G_Tb927.11.1360	Tb927_11_v5.1	396592	397817	.	1226	240	1024	794	757	117	47	36	3	1	6	1	14	5	14	12	8	9	14	7	6	12	13	3	0	1	2	0	0	0	0	0	2	0	0	1
NA_peak_3988_G_Tb927.11.1380	Tb927_11_v5.1	407811	409023	.	1213	225	1653	1243	892	135	19	38	3	0	2	3	8	36	27	13	13	29	26	6	5	23	25	2	3	4	2	2	1	0	0	0	1	0	1	1
NA_peak_3989_G_Tb927.11.1400	Tb927_11_v5.1	414010	415049	.	1040	3953	7430	4622	2615	7774	5736	5548	43	27	36	90	6	133	189	0	4	102	133	0	2	59	77	0	49	10	21	198	12	27	34	84	24	32	42	108
NA_peak_3990_G_Tb927.11.1430	Tb927_11_v5.1	424587	425476	.	890	2425	6515	1605	3145	623	235	233	135	6	7	78	322	0	2	196	99	0	1	76	152	0	1	83	9	12	7	3	2	1	4	2	3	5	3	3
NA_peak_3991_G_Tb927.11.1450	Tb927_11_v5.1	429757	431813	.	2057	2504	4110	2539	1558	4624	4104	3952	29	16	16	36	17	50	66	3	17	41	40	2	9	17	24	0	30	13	16	137	10	2	11	128	32	3	11	93
NA_peak_3994_G_Tb927.11.1560	Tb927_11_v5.1	486130	488340	.	2211	2179	2645	877	148	2608	2138	1771	20	19	16	17	9	28	28	0	2	12	9	0	0	3	3	0	13	27	21	17	27	14	9	22	31	11	14	17
NA_peak_3995_G_Tb927.11.1600	Tb927_11_v5.1	495002	497365	.	2364	1591	1388	783	510	2424	1622	1363	14	14	7	10	10	10	16	7	8	6	7	11	10	1	6	8	25	15	10	11	12	13	11	10	12	11	7	9
NA_peak_3996_G_Tb927.11.1620	Tb927_11_v5.1	500844	502099	.	1256	637	1209	596	558	1133	922	1151	12	12	6	5	7	32	20	0	4	20	18	0	3	8	15	0	33	4	0	23	39	3	0	26	36	5	0	32
NA_peak_3997_G_Tb927.11.1700	Tb927_11_v5.1	517527	518707	.	1181	15229	19493	13148	12681	17261	15566	17263	218	150	204	229	143	249	351	122	65	204	227	53	31	193	250	25	314	33	20	307	314	0	0	357	347	4	6	395
NA_peak_3998_G_Tb927.11.1720	Tb927_11_v5.1	520443	522837	.	2395	70	179	58	23	163	75	466	4	3	3	3	18	3	2	12	1	1	3	12	3	0	0	2	4	0	0	14	3	0	0	1	28	0	0	27
NA_peak_3999_G_Tb927.11.1710	Tb927_11_v5.1	520445	521335	.	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3999.2_G_Tb927.11.1720	Tb927_11_v5.1	521438	522253	.	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4000_G_Tb927.11.1750	Tb927_11_v5.1	528649	530136	.	1488	1506	2179	1205	1087	382	136	260	12	57	7	8	13	36	5	0	4	26	3	0	2	30	4	0	12	3	0	0	1	0	0	1	8	3	0	1
NA_peak_4001_R_Tb927.11.1750	Tb927_11_v5.1	529789	530078	.	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4002_G_Tb927.11.1810	Tb927_11_v5.1	537047	538724	.	1678	2506	4363	2920	2861	3398	2817	3807	11	32	4	10	18	144	18	1	9	91	7	1	6	97	7	0	37	5	4	23	31	1	0	17	37	1	0	25
NA_peak_4003_G_Tb927.11.1830	Tb927_11_v5.1	543881	544623	.	743	7	42	9	30	5	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4004_R_Tb927.11.1840	Tb927_11_v5.1	546678	547917	.	1240	12	178	42	1301	1000	1076	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4005_R_Tb927.11.1860	Tb927_11_v5.1	552740	553126	.	387	632	1472	966	1007	1595	1525	2041	3	9	0	0	5	13	0	0	2	9	0	0	1	8	0	0	24	0	0	42	20	0	0	47	26	0	0	49
NA_peak_4006_R_Tb927.11.1890	Tb927_11_v5.1	553423	554624	.	1202	1379	5167	4083	3778	1917	1455	2275	1	6	18	38	0	56	86	12	0	45	69	7	0	54	72	3	6	1	0	137	0	0	0	102	3	0	11	168
NA_peak_4007_G_Tb927.11.2140	Tb927_11_v5.1	610760	611884	.	1125	4951	6088	3249	2125	1213	907	2068	124	36	36	113	56	99	141	22	3	78	63	0	6	46	37	0	20	3	2	30	19	0	0	12	78	12	28	61
NA_peak_4008_G_Tb927.11.2180	Tb927_11_v5.1	618654	620062	.	1409	4340	6502	3189	2726	1046	857	718	11	116	104	7	10	122	79	1	3	66	45	2	5	53	42	0	17	8	3	11	16	3	1	15	3	0	3	13
NA_peak_4009_G_Tb927.11.2210	Tb927_11_v5.1	627664	628370	.	707	786	1014	930	1709	992	190	387	23	13	1	16	8	13	29	0	4	16	40	0	1	30	61	0	24	7	0	1	1	1	0	0	9	8	0	11
NA_peak_4009.2_G_Tb927.11.2210	Tb927_11_v5.1	628473	629638	.	1166	705	1255	936	1465	1274	557	588	2	0	23	11	35	3	7	40	31	2	4	34	39	1	7	45	0	5	17	32	1	8	14	10	1	7	15	3
NA_peak_4010_G_Tb927.11.2250	Tb927_11_v5.1	637833	639872	.	2040	9203	8067	6082	3309	17990	14550	16809	90	223	169	64	136	23	38	113	94	43	47	65	57	8	12	39	51	366	341	27	20	282	228	15	51	356	258	13
NA_peak_4011_G_Tb927.11.2260	Tb927_11_v5.1	640979	644404	.	3426	1572	2538	4133	3667	3	6	88	10	4	4	19	30	8	10	25	48	5	8	34	37	5	14	32	0	0	0	0	0	0	0	0	0	0	1	1
NA_peak_4012_G_Tb927.11.2300	Tb927_11_v5.1	657612	658408	.	797	3408	5911	5916	5169	93	60	219	156	16	22	154	237	0	1	220	256	0	2	226	216	0	1	192	0	3	6	0	1	2	3	0	0	8	8	0
NA_peak_4013_G_Tb927.11.2340	Tb927_11_v5.1	671588	672123	.	536	182	218	101	142	289	11	55	0	0	2	0	8	2	0	0	2	0	0	1	5	0	0	0	10	0	0	0	0	0	0	0	3	0	0	0
NA_peak_4015_G_Tb927.11.2370	Tb927_11_v5.1	682752	684836	.	2085	1087	5549	5245	6771	1752	1113	1709	16	4	11	20	75	5	34	78	74	2	28	66	93	3	27	88	2	19	25	1	0	18	20	1	5	29	29	1
NA_peak_4016_G_Tb927.11.2400	Tb927_11_v5.1	688375	689355	.	981	3622	9783	5135	3691	34	47	197	76	121	119	63	13	242	285	4	7	140	157	1	6	111	121	0	0	0	0	0	0	0	0	1	22	2	1	34
NA_peak_4017_G_Tb927.11.2400	Tb927_11_v5.1	689458	690757	.	1300	176	1069	955	815	393	276	389	2	1	0	3	37	2	6	36	33	1	6	34	19	1	1	22	0	19	13	4	0	11	13	0	3	20	11	0
NA_peak_4018_G_Tb927.11.2430	Tb927_11_v5.1	704306	705590	.	1285	43	268	84	27	153	51	140	0	0	0	0	1	1	5	2	1	0	2	0	0	0	0	0	1	2	1	0	1	0	0	1	4	0	1	2
NA_peak_4021_G_Tb927.11.2440	Tb927_11_v5.1	717780	719044	.	1265	1385	11987	7858	2712	1336	161	71	5	41	42	3	6	199	271	5	5	145	196	0	1	77	82	0	7	48	21	5	1	6	0	0	1	3	0	0
NA_peak_4022_G_Tb927.11.2490	Tb927_11_v5.1	727872	730823	.	2952	5972	3979	3814	3383	2383	3299	2130	219	28	25	136	113	1	12	84	105	2	10	103	96	5	10	81	58	13	15	51	65	23	10	76	43	20	14	55
NA_peak_4023_G_Tb927.11.2510	Tb927_11_v5.1	736608	738770	.	2163	2612	11352	11743	11180	3373	3485	3539	43	22	31	38	55	156	164	11	52	142	178	7	42	146	179	1	62	7	10	56	37	0	0	61	55	2	16	67
NA_peak_4024_G_Tb927.11.2520	Tb927_11_v5.1	742599	743239	.	641	2898	5673	1239	405	934	154	1146	79	74	81	76	9	214	256	0	1	46	58	0	0	8	22	0	4	41	34	1	0	9	6	0	3	39	64	3
NA_peak_4025_G_Tb927.11.2570	Tb927_11_v5.1	753230	754066	.	837	4247	14761	16889	17473	334	1050	1730	0	37	72	69	0	235	298	41	0	253	376	21	0	258	362	17	0	0	3	14	0	0	1	43	0	0	6	57
NA_peak_4026_G_Tb927.11.2580	Tb927_11_v5.1	755685	756604	.	920	20	57	27	38	22	45	88	0	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	5
NA_peak_4027_G_Tb927.11.2610	Tb927_11_v5.1	765635	765932	.	298	110	233	381	441	182	125	45	4	4	2	6	0	8	9	0	0	10	14	0	1	7	7	0	13	0	0	0	5	0	0	0	2	0	0	0
NA_peak_4028_G_Tb927.11.2610	Tb927_11_v5.1	766137	767486	.	1350	2195	2306	474	853	3596	1262	1165	91	12	19	95	5	52	39	1	0	2	9	1	0	3	8	0	15	57	47	15	8	12	7	9	17	9	7	13
NA_peak_4029_G_Tb927.11.2630	Tb927_11_v5.1	771264	772607	.	1344	117	442	65	53	404	61	61	0	3	1	4	5	4	8	1	1	1	0	0	2	1	0	0	2	1	14	1	0	0	8	0	1	0	3	2
NA_peak_4030_G_Tb927.11.2650	Tb927_11_v5.1	775884	777369	.	1486	1607	2275	2058	1998	608	569	616	9	45	49	0	19	55	47	5	13	53	40	5	8	36	45	2	10	17	1	4	13	4	0	4	16	14	2	7
NA_peak_4031_G_Tb927.11.2660	Tb927_11_v5.1	780053	781033	.	981	3683	30073	31852	30826	114	22	1006	132	8	13	106	798	45	41	564	876	8	13	599	826	2	13	594	1	14	4	0	4	1	0	0	1	53	43	1
NA_peak_4033_G_Tb927.11.2690	Tb927_11_v5.1	788444	789669	.	1226	86	438	316	596	34	6	4	5	0	1	9	21	0	1	19	14	0	1	13	22	0	0	34	1	0	0	1	0	0	0	0	0	0	0	0
NA_peak_4034_G_Tb927.11.2690	Tb927_11_v5.1	790622	790847	.	226	5	11	7	8	10	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4036_G_Tb927.11.2770	Tb927_11_v5.1	809709	810448	.	740	1386	5903	6047	6429	70	77	9	6	67	65	0	0	178	190	0	3	189	225	0	0	192	186	0	4	0	0	3	1	0	0	2	0	0	0	0
NA_peak_4037_G_Tb927.11.2820	Tb927_11_v5.1	823201	824339	.	1139	1420	3592	1378	1438	465	320	89	33	32	36	31	30	97	80	14	16	25	31	14	8	21	41	5	8	1	2	9	12	0	1	14	2	0	0	2
NA_peak_4038_G_Tb927.11.2840	Tb927_11_v5.1	832648	833679	.	1032	7	15	6	5	75	23	6	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	3	0	0	0	0
NA_peak_4039_R_Tb927.11.2840	Tb927_11_v5.1	833245	833628	.	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4040_R_Tb927.11.2860	Tb927_11_v5.1	835646	836063	.	418	1	17	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4041_G_Tb927.11.2860	Tb927_11_v5.1	839189	840848	.	1660	1011	5531	5410	5993	2746	2140	2977	20	11	18	7	136	5	15	57	133	5	13	54	141	2	11	66	1	61	67	2	1	46	44	0	15	68	61	0
NA_peak_4042_G_Tb927.11.2880	Tb927_11_v5.1	841810	843169	.	1360	2770	3408	2475	2590	1681	1261	1525	32	96	78	7	16	74	74	4	11	74	68	1	9	51	55	0	42	12	4	38	44	0	0	35	46	1	5	44
NA_peak_4043_G_Tb927.11.2890	Tb927_11_v5.1	847145	848475	.	1331	3716	8287	11247	14064	843	89	91	11	136	103	9	160	64	63	78	213	84	99	106	258	82	94	135	1	20	15	2	0	4	1	0	1	3	3	0
NA_peak_4044_G_Tb927.11.2980	Tb927_11_v5.1	864191	864942	.	752	19	17	57	7	6	3	36	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NA_peak_4045_G_Tb927.11.3080	Tb927_11_v5.1	880493	882124	.	1632	781	3236	3182	1953	737	506	522	7	12	16	4	12	63	74	4	8	53	75	5	8	34	41	3	11	0	1	14	12	0	0	8	4	0	9	8
NA_peak_4046_G_Tb927.11.3110	Tb927_11_v5.1	886011	887033	.	1023	2232	6866	2865	1500	793	363	918	16	92	74	2	19	242	281	13	9	105	109	2	7	48	81	5	20	8	5	5	17	1	0	0	8	32	28	2
NA_peak_4047_G_Tb927.11.3130	Tb927_11_v5.1	889391	890817	.	1427	906	4802	2268	2998	1014	475	407	15	22	24	10	148	41	32	120	59	23	17	52	113	12	11	98	19	8	12	16	11	0	1	11	5	1	4	7
NA_peak_4048_G_Tb927.11.3140	Tb927_11_v5.1	892658	894444	.	1787	2822	3275	2184	2050	3987	3494	4471	87	14	14	57	18	64	55	3	24	32	30	3	16	34	27	6	52	4	4	53	44	5	7	33	76	11	12	62
NA_peak_4049_G_Tb927.11.3210	Tb927_11_v5.1	913016	915479	.	2464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4049_G_Tb927.11.3220	Tb927_11_v5.1	913016	915479	.	2464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
