# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-F" "SAF" "-a" "merge_macs_BSF_G/merge_macs_BSF_G.SAF" "-o" "merge_macs_BSF_G/merge_macs_BSF_G_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam
NA_peak_4777	Tb927_10_v5.1	2830954	2831386	.	433	2643	3755	3346	3416	3	2	81	85	5	0	24	135	3	0	14	150	4	1	15	162
NA_peak_4778	Tb927_10_v5.1	2833041	2834430	.	1390	844	2266	1913	1630	22	20	12	6	28	40	21	11	25	51	12	3	13	33	16	8
NA_peak_4779	Tb927_10_v5.1	2836856	2839187	.	2332	5552	8592	5181	9241	36	52	77	33	21	66	109	52	4	60	74	13	32	100	142	40
NA_peak_4780	Tb927_10_v5.1	2847402	2847732	.	331	1710	2297	1834	1155	21	7	0	0	13	1	0	0	13	0	0	0	4	0	0	0
NA_peak_4781	Tb927_10_v5.1	2857265	2857959	.	695	542	259	169	3204	18	0	2	31	18	0	0	9	11	0	0	6	128	2	1	113
NA_peak_4782	Tb927_10_v5.1	2865192	2866936	.	1745	2724	7954	5860	7602	15	66	39	13	76	118	53	59	49	112	44	27	96	130	60	30
NA_peak_4783	Tb927_10_v5.1	2867639	2868046	.	408	223	421	442	385	0	13	11	3	0	0	8	17	0	0	19	5	0	0	14	7
NA_peak_4784	Tb927_10_v5.1	2880195	2880953	.	759	236	1265	161	850	7	3	6	0	11	36	29	10	4	4	1	1	16	5	11	27
NA_peak_4785	Tb927_10_v5.1	2894058	2896243	.	2186	4841	29173	22110	28031	71	106	92	19	142	428	588	100	95	348	447	59	140	423	581	84
NA_peak_4786	Tb927_10_v5.1	2897273	2897885	.	613	848	1222	739	1207	0	0	13	25	0	0	17	15	0	1	17	13	0	0	21	28
NA_peak_4787	Tb927_10_v5.1	2899363	2901077	.	1715	1200	3179	2409	3386	14	18	27	6	5	55	53	12	2	43	51	1	10	66	59	3
NA_peak_4788	Tb927_10_v5.1	2901603	2903276	.	1674	1007	2719	2103	2440	18	9	10	4	23	27	32	10	20	21	17	9	25	31	23	11
NA_peak_4789	Tb927_10_v5.1	2905774	2906191	.	418	70	156	190	72	0	2	0	0	1	3	0	1	6	0	1	0	3	1	0	0
NA_peak_4790	Tb927_10_v5.1	2907835	2908452	.	618	11620	15767	12843	10080	320	146	75	108	127	263	116	21	77	258	108	1	136	194	83	2
NA_peak_4791	Tb927_10_v5.1	2910962	2911300	.	339	1357	2457	849	1816	3	75	3	0	11	73	0	0	8	3	0	0	11	59	0	0
NA_peak_4792	Tb927_10_v5.1	2911493	2912205	.	713	3222	4635	1672	7058	84	3	74	49	82	4	86	65	42	0	10	53	227	0	54	175
NA_peak_4793	Tb927_10_v5.1	2912569	2914122	.	1554	6678	17199	7658	5874	124	63	81	103	260	25	9	243	135	11	14	130	93	11	19	97
NA_peak_4794	Tb927_10_v5.1	2916751	2918085	.	1335	777	2967	2877	2539	6	12	20	10	4	53	66	2	0	47	87	2	4	43	60	2
NA_peak_4795	Tb927_10_v5.1	2920665	2921068	.	404	3120	4645	3746	1904	2	1	95	2	0	11	203	10	0	13	167	3	1	5	90	2
NA_peak_4796	Tb927_10_v5.1	2921917	2922697	.	781	1416	5536	2725	4901	89	6	9	66	184	20	41	142	91	11	10	86	153	67	62	129
NA_peak_4797	Tb927_10_v5.1	2925802	2928060	.	2259	1137	2094	1619	2524	16	13	9	6	1	40	24	0	0	40	22	0	16	46	31	0
NA_peak_4798	Tb927_10_v5.1	2930377	2931002	.	626	1661	1950	2008	1927	0	0	0	0	0	3	0	0	0	4	0	0	0	10	0	0
NA_peak_4799	Tb927_10_v5.1	2931115	2931440	.	326	1040	1207	1197	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4800	Tb927_10_v5.1	2931760	2932123	.	364	1054	1266	1367	1174	0	0	33	47	0	0	85	4	0	0	83	5	0	0	85	4
NA_peak_4801	Tb927_10_v5.1	2933752	2936423	.	2672	727	2259	1562	2815	14	7	5	10	17	25	18	20	26	18	13	16	37	34	32	37
NA_peak_4802	Tb927_10_v5.1	2937394	2938239	.	846	855	2291	1454	1885	71	12	0	2	29	41	0	1	18	29	0	0	34	54	2	1
NA_peak_4803	Tb927_10_v5.1	2941433	2941847	.	415	581	1295	745	681	5	27	0	0	13	59	0	0	4	25	0	0	18	15	0	0
NA_peak_4804	Tb927_10_v5.1	2944522	2945659	.	1138	119	544	300	376	0	0	1	7	2	2	17	7	0	2	2	8	1	2	5	6
NA_peak_4805	Tb927_10_v5.1	2960999	2962586	.	1588	830	4330	2751	2890	10	7	6	12	42	43	54	36	33	35	32	36	28	32	52	31
NA_peak_4806	Tb927_10_v5.1	2971221	2971541	.	321	1580	3346	1071	1095	57	0	0	0	128	0	0	0	31	0	0	0	31	0	0	0
NA_peak_4807	Tb927_10_v5.1	2978747	2979713	.	967	57	204	92	83	0	1	1	1	4	1	0	4	0	0	5	6	0	2	2	1
NA_peak_4808	Tb927_10_v5.1	2981923	2983478	.	1556	1467	5390	6127	4940	65	25	10	21	173	56	39	83	182	66	30	99	157	72	30	74
NA_peak_4809	Tb927_10_v5.1	3004578	3006473	.	1896	824	2100	3060	2368	22	17	28	22	43	4	3	32	18	2	1	12	85	31	25	47
NA_peak_4810	Tb927_10_v5.1	3006985	3008230	.	1246	1548	13974	10229	10902	13	65	52	0	4	296	354	1	1	229	255	3	9	248	306	7
NA_peak_4811	Tb927_10_v5.1	3014042	3014773	.	732	213	627	946	705	5	2	2	2	6	6	4	4	11	12	20	9	17	3	6	11
NA_peak_4812	Tb927_10_v5.1	3021775	3022083	.	309	881	1847	891	271	48	1	0	1	79	3	0	1	32	4	0	0	4	3	0	0
NA_peak_4813	Tb927_10_v5.1	3022282	3022690	.	409	973	1822	896	1564	3	5	9	53	0	0	7	88	0	2	14	42	7	65	109	9
NA_peak_4814	Tb927_10_v5.1	3024039	3024936	.	898	54	294	64	219	0	3	3	1	0	6	3	2	0	0	1	2	5	2	0	9
NA_peak_4815	Tb927_10_v5.1	3025828	3027370	.	1543	599	2206	2077	2171	4	25	14	0	1	36	33	0	0	37	43	0	8	44	32	0
NA_peak_4816	Tb927_10_v5.1	3027642	3028007	.	366	895	1597	928	583	41	33	6	1	83	19	0	0	47	4	0	0	22	13	0	0
NA_peak_4817	Tb927_10_v5.1	3033756	3034100	.	345	473	834	822	914	0	0	3	2	0	0	0	6	0	0	0	5	0	0	1	7
NA_peak_4818	Tb927_10_v5.1	3039038	3040452	.	1415	6	37	56	173	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	3
NA_peak_4819	Tb927_10_v5.1	3043495	3045748	.	2254	7154	13018	11902	13997	40	71	104	49	81	71	134	93	88	65	124	94	102	70	132	110
NA_peak_4820	Tb927_10_v5.1	3046735	3047630	.	896	325	1247	983	1029	8	0	5	8	0	1	26	11	0	0	27	9	0	0	19	7
NA_peak_4821	Tb927_10_v5.1	3056498	3056945	.	448	341	1416	682	779	1	0	5	36	0	1	48	31	0	0	15	14	0	1	24	29
NA_peak_4822	Tb927_10_v5.1	3057721	3058662	.	942	1164	5557	5126	3331	10	40	30	7	7	154	191	20	0	156	192	2	4	112	136	12
NA_peak_4823	Tb927_10_v5.1	3075537	3076003	.	467	3976	4465	3838	4307	0	0	134	4	0	0	69	12	0	0	67	2	0	0	90	5
NA_peak_4824	Tb927_10_v5.1	3091411	3092332	.	922	525	1098	1221	1790	11	2	7	18	2	17	2	4	5	21	0	3	2	38	1	9
NA_peak_4825	Tb927_10_v5.1	3092595	3093870	.	1276	183	831	668	819	3	3	0	0	10	0	0	0	7	0	0	0	16	0	0	0
NA_peak_4826	Tb927_10_v5.1	3095227	3096861	.	1635	1611	3669	2306	3757	21	8	10	64	48	46	47	35	25	38	26	17	40	61	75	39
NA_peak_4827	Tb927_10_v5.1	3102442	3102940	.	499	329	326	349	481	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
NA_peak_4828	Tb927_10_v5.1	3103075	3103503	.	429	279	308	292	431	0	0	21	10	0	0	17	0	0	0	17	0	0	0	26	0
NA_peak_4829	Tb927_10_v5.1	3103707	3104985	.	1279	48	379	401	134	2	0	1	0	0	12	8	0	0	13	7	0	0	3	7	0
NA_peak_4830	Tb927_10_v5.1	3114308	3115697	.	1390	884	1735	1205	1135	22	2	4	16	9	26	27	15	7	16	18	8	13	14	17	8
NA_peak_4831	Tb927_10_v5.1	3116781	3117196	.	416	31	159	9	55	0	0	0	0	0	0	8	0	0	0	1	0	0	0	4	0
NA_peak_4832	Tb927_10_v5.1	3119444	3120636	.	1193	51	236	322	76	1	3	1	0	5	0	0	15	5	0	0	18	2	0	0	6
NA_peak_4833	Tb927_10_v5.1	3122608	3123214	.	607	102	294	204	165	1	5	0	1	2	10	0	0	1	11	0	0	3	16	5	0
NA_peak_4834	Tb927_10_v5.1	3126066	3126694	.	629	187	720	334	374	7	3	5	2	0	1	2	26	1	0	0	13	1	0	3	16
NA_peak_4835	Tb927_10_v5.1	3129368	3130333	.	966	154	366	421	486	3	6	3	3	10	2	2	9	9	0	1	12	7	8	12	4
NA_peak_4836	Tb927_10_v5.1	3135951	3136901	.	951	1126	2136	2000	891	21	0	13	34	31	0	32	46	53	0	23	52	15	1	21	12
NA_peak_4837	Tb927_10_v5.1	3137293	3138395	.	1103	1285	2322	1811	1732	1	10	24	9	5	8	18	27	2	5	19	15	5	2	16	23
NA_peak_4838	Tb927_10_v5.1	3139521	3141205	.	1685	12590	20736	21854	19909	137	130	140	107	196	199	182	143	230	184	160	205	197	162	177	156
NA_peak_4839	Tb927_10_v5.1	3149653	3150277	.	625	513	1962	63	1542	27	3	2	28	77	3	2	66	0	3	0	1	57	4	3	55
NA_peak_4840	Tb927_10_v5.1	3167870	3169263	.	1394	439	989	832	1257	6	24	16	0	21	12	0	0	10	16	0	0	21	21	0	0
NA_peak_4841	Tb927_10_v5.1	3172203	3173502	.	1300	12	148	89	75	2	0	0	0	6	2	1	2	0	0	1	1	2	1	3	0
NA_peak_4842	Tb927_10_v5.1	3175001	3175557	.	557	230	304	205	412	11	7	0	0	16	4	0	0	9	0	0	0	22	0	0	0
NA_peak_4843	Tb927_10_v5.1	3180534	3182577	.	2044	303	1559	1368	1708	5	2	5	8	21	6	14	21	17	3	10	23	19	5	18	21
NA_peak_4844	Tb927_10_v5.1	3183394	3184157	.	764	151	505	593	308	3	7	1	0	16	5	2	3	8	8	4	4	11	3	0	3
NA_peak_4845	Tb927_10_v5.1	3186085	3187142	.	1058	2811	5383	4655	2304	87	32	33	69	146	32	22	104	139	8	6	99	76	19	12	52
NA_peak_4846	Tb927_10_v5.1	3195514	3195885	.	372	212	465	237	254	0	1	5	31	0	0	20	1	0	0	7	2	0	0	12	2
NA_peak_4847	Tb927_10_v5.1	3196048	3196767	.	720	92	422	295	220	3	6	3	3	2	6	2	7	0	0	0	8	6	4	0	9
NA_peak_4848	Tb927_10_v5.1	3199962	3200263	.	302	220	312	298	168	5	5	0	0	6	12	0	0	15	8	0	0	0	16	0	0
NA_peak_4849	Tb927_10_v5.1	3200396	3200754	.	359	224	334	302	173	1	1	0	0	0	0	1	0	2	2	0	0	0	0	0	0
NA_peak_4850	Tb927_10_v5.1	3201082	3202103	.	1022	144	605	309	396	0	2	5	1	2	5	10	3	2	3	8	3	5	2	12	1
NA_peak_4851	Tb927_10_v5.1	3203014	3203964	.	951	960	3519	280	2080	30	2	2	38	61	3	5	108	3	5	5	0	39	7	3	87
NA_peak_4852	Tb927_10_v5.1	3207307	3207683	.	377	1318	1460	1820	2336	0	0	46	50	0	0	62	37	0	0	100	33	0	0	120	34
NA_peak_4853	Tb927_10_v5.1	3210478	3211744	.	1267	19	108	287	89	1	0	1	0	4	0	1	0	13	0	0	7	4	0	0	2
NA_peak_4854	Tb927_10_v5.1	3213722	3214122	.	401	11	12	28	13	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0
NA_peak_4855	Tb927_10_v5.1	3215624	3217002	.	1379	959	1627	1285	2745	12	21	13	18	14	17	23	7	9	11	15	14	47	65	75	59
NA_peak_4856	Tb927_10_v5.1	3217380	3217985	.	606	815	1107	1008	966	22	35	23	1	11	17	18	7	16	17	6	8	10	24	7	4
NA_peak_4857	Tb927_10_v5.1	3218156	3219257	.	1102	1882	3165	2438	3205	21	13	29	2	41	29	20	9	25	27	4	9	45	32	8	6
NA_peak_4858	Tb927_10_v5.1	3219381	3219925	.	545	1669	2176	1587	2062	0	23	52	23	0	0	37	51	0	0	41	30	0	0	48	40
NA_peak_4859	Tb927_10_v5.1	3222150	3222759	.	610	3155	2746	1800	9432	6	35	142	0	0	1	94	1	0	0	86	0	3	3	372	1
NA_peak_4860	Tb927_10_v5.1	3226970	3228732	.	1763	3957	5627	5143	6381	17	53	74	14	33	76	110	23	29	79	92	14	66	80	91	44
NA_peak_4861	Tb927_10_v5.1	3232816	3234006	.	1191	2	83	40	36	0	0	0	0	1	0	1	2	1	0	0	3	2	0	1	0
NA_peak_4862	Tb927_10_v5.1	3236322	3237325	.	1004	93	298	583	535	0	3	7	0	6	9	5	3	8	0	5	13	11	6	15	4
NA_peak_4863	Tb927_10_v5.1	3238359	3238913	.	555	2	40	5	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_4864	Tb927_10_v5.1	3240329	3240851	.	523	65	352	234	186	3	1	1	0	9	6	1	2	4	7	1	1	3	3	1	2
NA_peak_4865	Tb927_10_v5.1	3241813	3242951	.	1139	1707	4320	3707	1647	58	30	34	55	129	4	6	121	92	29	4	86	52	2	12	55
NA_peak_4866	Tb927_10_v5.1	3248770	3249176	.	407	131	295	242	501	1	1	0	0	13	5	1	0	10	0	0	0	5	37	25	0
NA_peak_4867	Tb927_10_v5.1	3253701	3256419	.	2719	699	1809	2150	1823	8	6	17	7	29	12	22	40	33	21	7	35	27	10	28	20
NA_peak_4868	Tb927_10_v5.1	3257613	3258780	.	1168	1882	5670	1808	4500	35	0	56	73	128	0	2	116	57	1	0	47	105	0	1	104
NA_peak_4869	Tb927_10_v5.1	3259145	3260076	.	932	1247	2840	1136	2726	5	35	37	5	3	95	77	4	2	23	22	4	15	58	62	12
NA_peak_4870	Tb927_10_v5.1	3260352	3263329	.	2978	2793	7587	10458	9804	34	25	21	65	51	7	13	166	50	0	3	190	61	1	18	201
NA_peak_4871	Tb927_10_v5.1	3268073	3268849	.	777	861	1483	1165	945	15	9	4	16	16	27	3	5	2	25	2	0	3	18	4	6
NA_peak_4872	Tb927_10_v5.1	3275805	3276991	.	1187	376	1004	1522	1145	8	2	4	4	5	24	22	7	4	34	32	0	6	22	37	0
NA_peak_4873	Tb927_10_v5.1	3278537	3279388	.	852	769	1454	725	909	18	10	2	0	27	10	1	0	16	5	0	2	23	5	0	6
NA_peak_4874	Tb927_10_v5.1	3279461	3279761	.	301	349	572	275	353	4	0	9	11	0	0	12	26	0	0	5	14	0	1	4	16
NA_peak_4875	Tb927_10_v5.1	3286385	3287529	.	1145	6079	8361	5241	7919	59	26	1	1	89	37	0	0	49	9	0	0	73	15	0	0
NA_peak_4876	Tb927_10_v5.1	3288007	3288329	.	323	2233	3023	2038	3108	0	0	63	103	0	0	39	103	0	0	18	78	0	0	40	113
NA_peak_4877	Tb927_10_v5.1	3297898	3298280	.	383	191	561	182	334	6	8	0	0	28	5	0	1	11	1	0	0	9	1	0	3
NA_peak_4878	Tb927_10_v5.1	3305822	3306941	.	1120	21	132	73	141	0	1	1	0	2	0	1	1	2	0	1	3	3	4	1	1
NA_peak_4879	Tb927_10_v5.1	3313022	3313924	.	903	440	755	546	600	15	4	9	5	20	10	2	15	15	6	4	6	12	10	5	5
NA_peak_4880	Tb927_10_v5.1	3315293	3315617	.	325	16	21	50	62	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	2
NA_peak_4881	Tb927_10_v5.1	3317118	3318793	.	1676	3270	10220	8932	9198	65	79	60	29	99	186	178	43	88	164	166	61	113	145	140	57
NA_peak_4882	Tb927_10_v5.1	3322567	3324389	.	1823	2174	3529	4875	3777	65	21	19	37	54	29	16	54	92	27	23	79	58	38	37	43
NA_peak_4883	Tb927_10_v5.1	3326897	3328170	.	1274	16	134	225	368	0	0	0	1	5	1	0	2	2	1	0	11	13	0	1	5
NA_peak_4884	Tb927_10_v5.1	3332516	3333180	.	665	11	38	14	32	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
NA_peak_4885	Tb927_10_v5.1	3335361	3336486	.	1126	34	142	46	93	0	0	0	0	2	3	1	1	0	1	2	1	2	1	0	0
NA_peak_4886	Tb927_10_v5.1	3338824	3339134	.	311	461	614	143	792	3	24	17	0	18	12	1	0	5	4	2	0	9	22	32	1
NA_peak_4887	Tb927_10_v5.1	3346357	3347204	.	848	689	1105	797	1367	2	0	9	15	0	0	23	6	0	0	19	4	0	0	32	6
NA_peak_4888	Tb927_10_v5.1	3351478	3352661	.	1184	472	378	1192	696	4	6	23	1	3	1	0	11	6	0	0	38	5	0	3	24
NA_peak_4889	Tb927_10_v5.1	3352801	3353322	.	522	174	226	184	866	8	2	0	1	7	0	0	0	5	0	0	0	77	0	0	59
NA_peak_4890	Tb927_10_v5.1	3353337	3353992	.	656	204	289	217	340	1	0	4	8	0	0	0	5	0	0	0	1	1	0	1	11
NA_peak_4891	Tb927_10_v5.1	3356488	3358646	.	2159	2019	12542	7787	8725	21	28	57	11	19	148	315	24	25	115	208	23	29	154	247	28
NA_peak_4892	Tb927_10_v5.1	3358760	3359600	.	841	186	1054	1096	1242	0	0	0	8	1	0	0	58	3	0	1	42	3	0	0	53
NA_peak_4893	Tb927_10_v5.1	3368978	3370998	.	2021	8354	20289	16419	23981	112	67	124	100	386	1	5	239	323	0	4	212	470	0	39	280
NA_peak_4894	Tb927_10_v5.1	3375528	3377225	.	1698	4314	10214	6613	5889	73	49	50	62	181	8	8	182	116	5	12	104	111	4	13	109
NA_peak_4895	Tb927_10_v5.1	3378738	3379989	.	1252	12	222	199	375	1	0	0	0	6	8	2	0	6	2	2	0	5	7	4	0
NA_peak_4896	Tb927_10_v5.1	3384434	3385305	.	872	68	247	67	241	1	0	1	3	0	3	5	2	4	0	0	3	8	2	4	14
NA_peak_4897	Tb927_10_v5.1	3395894	3397191	.	1298	534	1212	1046	852	10	3	10	7	26	1	3	28	20	0	0	26	8	2	7	15
NA_peak_4898	Tb927_10_v5.1	3398726	3399191	.	466	772	987	770	718	0	0	17	32	0	0	34	23	0	0	27	14	0	0	25	13
NA_peak_4899	Tb927_10_v5.1	3402028	3403660	.	1633	452	1376	362	853	4	2	8	2	29	9	7	13	7	0	0	10	11	1	5	18
NA_peak_4900	Tb927_10_v5.1	3404794	3405592	.	799	7	40	8	206	2	0	0	0	0	0	2	0	0	0	0	0	0	6	11	0
NA_peak_4901	Tb927_10_v5.1	3407288	3409200	.	1913	1095	2856	2856	3764	8	8	9	18	20	25	39	19	19	33	40	26	28	30	64	46
NA_peak_4902	Tb927_10_v5.1	3409386	3410495	.	1110	255	994	565	756	11	7	8	3	5	10	13	24	3	15	17	1	3	17	21	5
NA_peak_4903	Tb927_10_v5.1	3426212	3427885	.	1674	2594	8393	7219	6950	39	59	75	25	98	179	188	40	84	172	170	46	105	134	134	72
NA_peak_4904	Tb927_10_v5.1	3433269	3434332	.	1064	503	1055	620	1639	8	3	3	6	29	1	0	13	19	0	0	11	36	0	4	26
NA_peak_4905	Tb927_10_v5.1	3437067	3438030	.	964	166	1022	323	267	0	0	3	4	0	0	5	31	0	0	1	16	0	0	3	17
NA_peak_4906	Tb927_10_v5.1	3449624	3450340	.	717	1	28	52	210	0	0	0	0	2	0	0	0	1	0	0	2	15	0	0	4
NA_peak_4907	Tb927_10_v5.1	3451379	3452651	.	1273	1470	3523	8323	3389	33	2	11	66	6	17	23	86	31	15	33	182	21	18	27	88
NA_peak_4908	Tb927_10_v5.1	3456284	3457080	.	797	355	695	606	556	13	7	1	2	16	12	1	1	15	3	0	2	14	4	1	0
NA_peak_4909	Tb927_10_v5.1	3461139	3461455	.	317	1182	2104	1103	897	0	0	63	9	0	0	85	5	0	0	57	10	0	0	40	22
NA_peak_4910	Tb927_10_v5.1	3475959	3477346	.	1388	237	473	871	238	4	9	3	1	13	9	6	5	16	0	0	22	12	3	1	4
NA_peak_4911	Tb927_10_v5.1	3477890	3478941	.	1052	858	4913	4498	5868	36	1	0	29	138	0	2	105	143	0	0	100	189	2	5	119
NA_peak_4912	Tb927_10_v5.1	3479054	3479507	.	454	146	809	661	548	5	4	0	0	18	22	0	0	19	12	0	0	22	9	0	0
NA_peak_4913	Tb927_10_v5.1	3482357	3483366	.	1010	1870	2377	2535	3461	0	0	22	45	0	0	16	56	0	0	8	58	0	0	19	105
NA_peak_4914	Tb927_10_v5.1	3485345	3486996	.	1652	4792	8825	7471	7335	35	91	115	16	67	88	132	62	48	78	108	51	75	47	88	98
NA_peak_4915	Tb927_10_v5.1	3499579	3500696	.	1118	1257	4525	7347	6999	4	44	48	3	8	129	114	33	5	195	203	12	21	183	198	25
NA_peak_4916	Tb927_10_v5.1	3505301	3507162	.	1862	6821	11521	7379	8723	56	103	108	51	20	153	202	27	19	121	144	24	36	119	177	28
NA_peak_4917	Tb927_10_v5.1	3521619	3522032	.	414	1102	1698	3176	1529	42	10	0	1	8	50	0	0	101	40	0	1	28	54	0	0
NA_peak_4918	Tb927_10_v5.1	3522471	3523319	.	849	4712	10685	3575	6173	28	32	46	124	7	188	275	40	0	36	88	115	0	133	178	45
NA_peak_4919	Tb927_10_v5.1	3533841	3534268	.	428	272	184	561	266	2	8	4	0	5	2	0	0	29	6	1	1	8	2	0	0
NA_peak_4920	Tb927_10_v5.1	3535281	3536303	.	1023	1545	3284	9981	2816	31	13	13	32	19	61	75	7	4	165	268	0	4	59	66	1
NA_peak_4921	Tb927_10_v5.1	3539315	3539960	.	646	1	1	38	7	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
NA_peak_4922	Tb927_10_v5.1	3540552	3541558	.	1007	10	62	37	17	1	0	0	0	1	1	0	1	0	0	0	2	2	0	0	1
NA_peak_4923	Tb927_10_v5.1	3545312	3547169	.	1858	1182	2911	1274	1582	9	4	15	13	26	5	10	41	8	4	3	22	14	2	16	32
NA_peak_4924	Tb927_10_v5.1	3557006	3558982	.	1977	403	1414	791	1279	7	1	4	8	10	2	11	34	7	1	0	30	12	3	7	42
NA_peak_4925	Tb927_10_v5.1	3563295	3565437	.	2143	812	1277	1101	1887	8	10	14	8	12	2	7	20	23	0	2	11	28	3	10	33
NA_peak_4926	Tb927_10_v5.1	3573822	3574574	.	753	40	183	6	20	1	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0
NA_peak_4927	Tb927_10_v5.1	3577851	3578989	.	1139	2683	6939	4617	3716	86	2	3	74	177	2	14	167	117	2	2	124	139	4	6	128
NA_peak_4928	Tb927_10_v5.1	3580855	3581210	.	356	250	326	266	368	21	5	0	0	20	3	0	0	27	0	0	0	18	0	0	0
NA_peak_4929	Tb927_10_v5.1	3581395	3582106	.	712	768	1475	912	882	5	0	8	27	0	0	2	53	5	0	0	30	1	0	6	29
NA_peak_4930	Tb927_10_v5.1	3585140	3585504	.	365	306	550	278	345	13	5	0	0	5	6	0	0	4	4	0	0	6	5	0	0
NA_peak_4931	Tb927_10_v5.1	3597312	3598157	.	846	1232	2419	1544	1482	49	1	9	33	103	0	7	59	72	0	1	46	50	0	5	47
NA_peak_4932	Tb927_10_v5.1	3607584	3608232	.	649	487	1280	555	797	1	15	25	0	0	36	56	3	0	9	31	0	2	25	41	0
