contig	start	end	peak_id	status	new_start	new_end
Tb927_09_v5.1	147000	147646	NA_peak_3331	R		
Tb927_09_v5.1	148182	148585	NA_peak_3332	R		
Tb927_09_v5.1	152916	153384	NA_peak_3333	R		
Tb927_09_v5.1	153672	153972	NA_peak_3334	R		
Tb927_09_v5.1	154541	154906	NA_peak_3335	R		
Tb927_09_v5.1	156849	157728	NA_peak_3336	R		
Tb927_09_v5.1	158782	159524	NA_peak_3337	R		
Tb927_09_v5.1	163559	164868	NA_peak_3338	R		
Tb927_09_v5.1	166769	167442	NA_peak_3339	R		
Tb927_09_v5.1	169539	170432	NA_peak_3340	G	169598	170530
Tb927_09_v5.1	173335	174828	NA_peak_3341	G		
Tb927_09_v5.1	175749	176308	NA_peak_3342	G		
Tb927_09_v5.1	182175	182962	NA_peak_3343	G	182170	183956
Tb927_09_v5.1	183528	183973	NA_peak_3344	R		
Tb927_09_v5.1	184800	185183	NA_peak_3345	G		
Tb927_09_v5.1	185626	186637	NA_peak_3346	G	185631	187416
Tb927_09_v5.1	187415	187893	NA_peak_3347	G		
Tb927_09_v5.1	189853	190244	NA_peak_3348	G		
Tb927_09_v5.1	194564	194917	NA_peak_3349	G		
Tb927_09_v5.1	195259	196716	NA_peak_3350	G		
Tb927_09_v5.1	197103	197550	NA_peak_3351	G		
Tb927_09_v5.1	203389	204275	NA_peak_3352	G		
Tb927_09_v5.1	206317	206716	NA_peak_3353	G		
Tb927_09_v5.1	215427	216499	NA_peak_3354	G		
Tb927_09_v5.1	217315	217677	NA_peak_3355	G		
Tb927_09_v5.1	217992	218314	NA_peak_3356	G		
Tb927_09_v5.1	219710	220977	NA_peak_3357	G		
Tb927_09_v5.1	221479	222423	NA_peak_3358	G		
Tb927_09_v5.1	231980	232644	NA_peak_3359	G		
Tb927_09_v5.1	236989	237524	NA_peak_3360	G		
Tb927_09_v5.1	238776	239132	NA_peak_3361	G		
Tb927_09_v5.1	239209	239564	NA_peak_3362	G		
Tb927_09_v5.1	242020	242345	NA_peak_3363	G		
Tb927_09_v5.1	242596	243997	NA_peak_3364	G		
Tb927_09_v5.1	245045	246076	NA_peak_3365	G		
Tb927_09_v5.1	248066	249935	NA_peak_3366	G		
Tb927_09_v5.1	250668	250988	NA_peak_3367	G		
Tb927_09_v5.1	251731	252082	NA_peak_3368	G		
Tb927_09_v5.1	252903	254665	NA_peak_3369	G		
Tb927_09_v5.1	257851	258482	NA_peak_3370	G		
Tb927_09_v5.1	260178	260574	NA_peak_3371	G		
Tb927_09_v5.1	262085	262436	NA_peak_3372	G		
Tb927_09_v5.1	264756	265581	NA_peak_3373	G		
Tb927_09_v5.1	265640	266756	NA_peak_3374	G		
Tb927_09_v5.1	267566	268366	NA_peak_3375	G		
Tb927_09_v5.1	271956	273330	NA_peak_3376	G		
Tb927_09_v5.1	283386	283937	NA_peak_3377	G		
Tb927_09_v5.1	293111	295138	NA_peak_3378	G		
Tb927_09_v5.1	297657	297998	NA_peak_3379	G		
Tb927_09_v5.1	301122	301459	NA_peak_3380	G		
Tb927_09_v5.1	302777	303356	NA_peak_3381	G		
Tb927_09_v5.1	303375	304258	NA_peak_3382	G		
Tb927_09_v5.1	310463	310829	NA_peak_3383	G		
Tb927_09_v5.1	311102	311649	NA_peak_3384	G		
Tb927_09_v5.1	311964	312742	NA_peak_3385	G		
Tb927_09_v5.1	312761	313319	NA_peak_3386	G		
Tb927_09_v5.1	316972	318364	NA_peak_3387	G		
Tb927_09_v5.1	319010	319721	NA_peak_3388	G		
Tb927_09_v5.1	324191	324647	NA_peak_3389	G		
Tb927_09_v5.1	326626	327488	NA_peak_3390	G	326630	327466
Tb927_09_v5.1	337271	337689	NA_peak_3391	G		
Tb927_09_v5.1	343801	345939	NA_peak_3392	G	343805	345952
Tb927_09_v5.1	346016	346721	NA_peak_3393	G	345963	346812
Tb927_09_v5.1	347010	347979	NA_peak_3394	G	346917	348072
Tb927_09_v5.1	348996	349619	NA_peak_3395	G	348911	350104
Tb927_09_v5.1	351418	352437	NA_peak_3396	G	351357	353195
Tb927_09_v5.1	352697	353173	NA_peak_3397	R		
Tb927_09_v5.1	354046	356018	NA_peak_3398	G	354994	356207
Tb927_09_v5.1	362413	363517	NA_peak_3399	G		
Tb927_09_v5.1	371948	372399	NA_peak_3400	G	371863	372835
Tb927_09_v5.1	376410	379036	NA_peak_3401	G		
Tb927_09_v5.1	380024	381730	NA_peak_3402	G	380261	381722
Tb927_09_v5.1	385031	385912	NA_peak_3403	G		
Tb927_09_v5.1	396857	397786	NA_peak_3404	G	396861	397761
Tb927_09_v5.1	401096	402696	NA_peak_3405	G		
Tb927_09_v5.1	404179	405712	NA_peak_3406	G		
Tb927_09_v5.1	408281	409511	NA_peak_3407	G		
Tb927_09_v5.1	410683	411143	NA_peak_3408	G		
Tb927_09_v5.1	414635	416610	NA_peak_3409	G		
Tb927_09_v5.1	416976	418005	NA_peak_3410	G		
Tb927_09_v5.1	418814	419938	NA_peak_3411	G		
Tb927_09_v5.1	422697	423093	NA_peak_3412	G	422671	423486
Tb927_09_v5.1	426159	433311	NA_peak_3413	G	426475	428107
Tb927_09_v5.1	426159	433311	NA_peak_3413.2	G	428347	429496
Tb927_09_v5.1	426159	433311	NA_peak_3413.3	G	430851	432712
Tb927_09_v5.1	434947	435769	NA_peak_3414	G		
Tb927_09_v5.1	438221	438900	NA_peak_3415	G	438168	438977
Tb927_09_v5.1	442005	443161	NA_peak_3416	G		
Tb927_09_v5.1	443456	444329	NA_peak_3417	G		
Tb927_09_v5.1	446662	447395	NA_peak_3418	G		
Tb927_09_v5.1	451561	452243	NA_peak_3419	G	451544	452431
Tb927_09_v5.1	458132	458768	NA_peak_3420	G		
Tb927_09_v5.1	460086	461227	NA_peak_3421	G	460090	461230
Tb927_09_v5.1	467412	468062	NA_peak_3422	G	467285	468691
Tb927_09_v5.1	468162	468492	NA_peak_3423	R		
Tb927_09_v5.1	475132	476788	NA_peak_3424	G		
Tb927_09_v5.1	477010	477735	NA_peak_3425	G	476810	477845
Tb927_09_v5.1	479088	480114	NA_peak_3426	G	479035	479918
Tb927_09_v5.1	484312	486428	NA_peak_3427	G		
Tb927_09_v5.1	487987	489639	NA_peak_3428	G		
Tb927_09_v5.1	494490	494982	NA_peak_3429	R		
Tb927_09_v5.1	496322	498572	NA_peak_3430	G		
Tb927_09_v5.1	525131	526174	NA_peak_3431	G	525135	526162
Tb927_09_v5.1	534407	534882	NA_peak_3432	G		
Tb927_09_v5.1	536138	537263	NA_peak_3433	G		
Tb927_09_v5.1	537477	537895	NA_peak_3434	G		
Tb927_09_v5.1	538060	538611	NA_peak_3435	G		
Tb927_09_v5.1	539226	539562	NA_peak_3436	G		
Tb927_09_v5.1	539962	540299	NA_peak_3437	G		
Tb927_09_v5.1	540337	540715	NA_peak_3438	G		
Tb927_09_v5.1	541704	542095	NA_peak_3439	G		
Tb927_09_v5.1	542365	542699	NA_peak_3440	G		
Tb927_09_v5.1	542738	543282	NA_peak_3441	G		
Tb927_09_v5.1	543957	544890	NA_peak_3442	G		
Tb927_09_v5.1	545513	546863	NA_peak_3443	G		
Tb927_09_v5.1	547677	548502	NA_peak_3444	G		
Tb927_09_v5.1	549362	549666	NA_peak_3445	G		
Tb927_09_v5.1	549964	550499	NA_peak_3446	G		
Tb927_09_v5.1	551258	551614	NA_peak_3447	G		
Tb927_09_v5.1	551911	553242	NA_peak_3448	G		
Tb927_09_v5.1	554272	555287	NA_peak_3449	G		
Tb927_09_v5.1	556957	559025	NA_peak_3450	G		
Tb927_09_v5.1	562723	564146	NA_peak_3451	G	562575	564164
Tb927_09_v5.1	570894	572479	NA_peak_3452	G	570899	572469
Tb927_09_v5.1	591495	592036	NA_peak_3453	G	591363	593344
Tb927_09_v5.1	592268	593333	NA_peak_3454	R		
Tb927_09_v5.1	596862	597203	NA_peak_3455	G	594701	597301
Tb927_09_v5.1	598798	599188	NA_peak_3456	R		
Tb927_09_v5.1	603399	603840	NA_peak_3457	R	602681	603933
Tb927_09_v5.1	608965	609429	NA_peak_3458	R	608935	609580
Tb927_09_v5.1	612097	612462	NA_peak_3459	R	611996	613155
Tb927_09_v5.1	612569	612989	NA_peak_3460	R		
Tb927_09_v5.1	614398	614945	NA_peak_3461	R		
Tb927_09_v5.1	615099	615496	NA_peak_3462	R		
Tb927_09_v5.1	615652	616059	NA_peak_3463	R		
Tb927_09_v5.1	618173	618505	NA_peak_3464	R		
Tb927_09_v5.1	620524	620953	NA_peak_3465	R		
Tb927_09_v5.1	621092	621536	NA_peak_3466	R		
Tb927_09_v5.1	621626	622215	NA_peak_3467	R		
Tb927_09_v5.1	622752	623086	NA_peak_3468	R		
Tb927_09_v5.1	624156	624543	NA_peak_3469	R		
Tb927_09_v5.1	625541	626916	NA_peak_3470	R		
Tb927_09_v5.1	627260	627611	NA_peak_3471	R		
Tb927_09_v5.1	627998	628442	NA_peak_3472	R		
Tb927_09_v5.1	628606	629600	NA_peak_3473	R		
Tb927_09_v5.1	630423	630772	NA_peak_3474	R		
Tb927_09_v5.1	632053	632887	NA_peak_3475	R		
Tb927_09_v5.1	633318	633713	NA_peak_3476	R		
Tb927_09_v5.1	634546	634927	NA_peak_3477	R		
Tb927_09_v5.1	636363	636762	NA_peak_3478	R		
Tb927_09_v5.1	639349	639786	NA_peak_3479	R		
Tb927_09_v5.1	640200	640591	NA_peak_3480	R		
Tb927_09_v5.1	641108	641552	NA_peak_3481	R		
Tb927_09_v5.1	642532	642929	NA_peak_3482	R		
Tb927_09_v5.1	645650	645994	NA_peak_3483	R		
Tb927_09_v5.1	649987	650323	NA_peak_3484	R		
Tb927_09_v5.1	657288	658366	NA_peak_3485	R		
Tb927_09_v5.1	663547	664725	NA_peak_3486	G	663380	664697
Tb927_09_v5.1	670703	671499	NA_peak_3487	G	670310	671982
Tb927_09_v5.1	671521	671872	NA_peak_3488	R		
Tb927_09_v5.1	673595	674055	NA_peak_3489	G	673326	674175
Tb927_09_v5.1	677186	677961	NA_peak_3490	G	676459	677933
Tb927_09_v5.1	678025	678658	NA_peak_3491	R		
Tb927_09_v5.1	680158	681407	NA_peak_3492	G		
Tb927_09_v5.1	682661	683508	NA_peak_3493	G		
Tb927_09_v5.1	687372	687710	NA_peak_3494	G		
Tb927_09_v5.1	700346	701218	NA_peak_3495	G	700348	701261
Tb927_09_v5.1	701974	702923	NA_peak_3496	G	701264	702898
Tb927_09_v5.1	704289	705132	NA_peak_3497	G		
Tb927_09_v5.1	705526	706317	NA_peak_3498	G		
Tb927_09_v5.1	709411	709764	NA_peak_3499	G	707720	709901
Tb927_09_v5.1	719272	720059	NA_peak_3500	G	719082	720100
Tb927_09_v5.1	726628	729083	NA_peak_3501	G	726623	729165
Tb927_09_v5.1	734387	735154	NA_peak_3502	G	734377	736557
Tb927_09_v5.1	735185	735794	NA_peak_3503	R		
Tb927_09_v5.1	736679	737763	NA_peak_3504	G		
Tb927_09_v5.1	743544	744045	NA_peak_3505	G	743543	745746
Tb927_09_v5.1	744236	745872	NA_peak_3506	G		
Tb927_09_v5.1	747317	748576	NA_peak_3507	G		
Tb927_09_v5.1	751718	752028	NA_peak_3508	G	751308	752145
Tb927_09_v5.1	757324	757939	NA_peak_3509	G	757185	758565
Tb927_09_v5.1	766851	767555	NA_peak_3510	G	766832	768995
Tb927_09_v5.1	767853	768251	NA_peak_3511	R		
Tb927_09_v5.1	773248	774589	NA_peak_3512	G	773319	775482
Tb927_09_v5.1	775022	775377	NA_peak_3513	R		
Tb927_09_v5.1	781084	781898	NA_peak_3514	G		
Tb927_09_v5.1	782997	784250	NA_peak_3515	G		
Tb927_09_v5.1	789627	790368	NA_peak_3516	G	788945	790339
Tb927_09_v5.1	792010	792693	NA_peak_3517	G		
Tb927_09_v5.1	798583	799420	NA_peak_3518	G		
Tb927_09_v5.1	806028	807048	NA_peak_3519	G		
Tb927_09_v5.1	815440	815906	NA_peak_3520	G		
Tb927_09_v5.1	816915	817883	NA_peak_3521	G	816919	817881
Tb927_09_v5.1	820510	821553	NA_peak_3522	G		
Tb927_09_v5.1	825157	826257	NA_peak_3523	G	825163	826264
Tb927_09_v5.1	826325	826793	NA_peak_3524	G		
Tb927_09_v5.1	827019	828488	NA_peak_3525	G	827023	828462
Tb927_09_v5.1	830018	830605	NA_peak_3526	G		
Tb927_09_v5.1	834589	835619	NA_peak_3527	G		
Tb927_09_v5.1	837965	838625	NA_peak_3528	G		
Tb927_09_v5.1	840182	840550	NA_peak_3529	G		
Tb927_09_v5.1	851380	853370	NA_peak_3530	G	851388	853332
Tb927_09_v5.1	861909	862313	NA_peak_3531	G	861303	862330
Tb927_09_v5.1	874763	875998	NA_peak_3532	G		
Tb927_09_v5.1	876961	877595	NA_peak_3533	G		
Tb927_09_v5.1	879969	880452	NA_peak_3534	G		
Tb927_09_v5.1	886261	887196	NA_peak_3535	G	886265	887179
Tb927_09_v5.1	900155	901677	NA_peak_3536	G	900744	901731
Tb927_09_v5.1	902207	902759	NA_peak_3537	G	902211	903715
Tb927_09_v5.1	906637	907496	NA_peak_3538	G	906642	907822
Tb927_09_v5.1	915351	917418	NA_peak_3539	G	915355	917392
Tb927_09_v5.1	922899	923826	NA_peak_3540	G		
Tb927_09_v5.1	925134	925908	NA_peak_3541	G	925061	925937
Tb927_09_v5.1	926855	927473	NA_peak_3542	G	926825	927720
Tb927_09_v5.1	928509	929146	NA_peak_3543	G	928478	929145
Tb927_09_v5.1	929521	930178	NA_peak_3544	G	928478	930277
Tb927_09_v5.1	934980	936091	NA_peak_3545	G	934984	936068
Tb927_09_v5.1	937927	939015	NA_peak_3546	G		
Tb927_09_v5.1	946169	947674	NA_peak_3547	G		
Tb927_09_v5.1	956859	957350	NA_peak_3548	G		
Tb927_09_v5.1	959972	960591	NA_peak_3549	G		
Tb927_09_v5.1	963428	964223	NA_peak_3550	G		
Tb927_09_v5.1	968699	969535	NA_peak_3551	G		
Tb927_09_v5.1	969723	971329	NA_peak_3552	G	969702	971370
Tb927_09_v5.1	973593	974265	NA_peak_3553	G		
Tb927_09_v5.1	978987	980237	NA_peak_3554	G		
Tb927_09_v5.1	980375	981875	NA_peak_3555	G		
Tb927_09_v5.1	986118	986451	NA_peak_3556	G	986013	987794
Tb927_09_v5.1	992192	993328	NA_peak_3557	G	992178	993363
Tb927_09_v5.1	996119	996867	NA_peak_3558	G		
Tb927_09_v5.1	997139	997451	NA_peak_3559	G		
Tb927_09_v5.1	1002432	1002982	NA_peak_3560	G	1002054	1002945
Tb927_09_v5.1	1004561	1005769	NA_peak_3561	G		
Tb927_09_v5.1	1011678	1012003	NA_peak_3562	G	1011477	1012989
Tb927_09_v5.1	1016553	1018039	NA_peak_3563	G	1016557	1018131
Tb927_09_v5.1	1030380	1031562	NA_peak_3564	G	1030345	
Tb927_09_v5.1	1037227	1037838	NA_peak_3565	G	1037207	1040166
Tb927_09_v5.1	1037911	1038278	NA_peak_3566	R		
Tb927_09_v5.1	1039345	1040143	NA_peak_3567	R		
Tb927_09_v5.1	1046975	1047295	NA_peak_3568	G	1046367	1047313
Tb927_09_v5.1	1051492	1054373	NA_peak_3569	G	1051496	1052854
Tb927_09_v5.1	1051492	1054373	NA_peak_3569.2	G	1052857	1054347
Tb927_09_v5.1	1059162	1059694	NA_peak_3570	G		
Tb927_09_v5.1	1060010	1060408	NA_peak_3571	G		
Tb927_09_v5.1	1067877	1068183	NA_peak_3572	G	1067738	1069335
Tb927_09_v5.1	1068712	1069294	NA_peak_3573	R		
Tb927_09_v5.1	1072601	1074310	NA_peak_3574	G		
Tb927_09_v5.1	1087176	1089929	NA_peak_3575	G		
Tb927_09_v5.1	1092005	1092379	NA_peak_3576	G	1091866	1093424
Tb927_09_v5.1	1092504	1092874	NA_peak_3577	R		
Tb927_09_v5.1	1092898	1093306	NA_peak_3578	R		
Tb927_09_v5.1	1095718	1096722	NA_peak_3579	G		
Tb927_09_v5.1	1100361	1100874	NA_peak_3580	G	1099748	1100881
Tb927_09_v5.1	1100880	1102120	NA_peak_3581	G	1100884	1102187
Tb927_09_v5.1	1106324	1107277	NA_peak_3582	G		
Tb927_09_v5.1	1108680	1109694	NA_peak_3583	G		
Tb927_09_v5.1	1115386	1116387	NA_peak_3584	G		
Tb927_09_v5.1	1116833	1118182	NA_peak_3585	G		
Tb927_09_v5.1	1120530	1120871	NA_peak_3586	G		
Tb927_09_v5.1	1124449	1124790	NA_peak_3587	G	1123552	1124813
Tb927_09_v5.1	1127680	1128017	NA_peak_3588	G	1127641	1128726
Tb927_09_v5.1	1129186	1130504	NA_peak_3589	G	1129190	1130493
Tb927_09_v5.1	1136241	1137629	NA_peak_3590	G	1136246	1137689
Tb927_09_v5.1	1137954	1139036	NA_peak_3591	G	1137883	1139160
Tb927_09_v5.1	1140063	1141072	NA_peak_3592	G		
Tb927_09_v5.1	1145561	1145864	NA_peak_3593	G		
Tb927_09_v5.1	1146246	1147482	NA_peak_3594	G	1146250	1147553
Tb927_09_v5.1	1157870	1159159	NA_peak_3595	G		
Tb927_09_v5.1	1177868	1178797	NA_peak_3596	G	1177843	1179923
Tb927_09_v5.1	1181069	1182622	NA_peak_3597	G	1180981	1182750
Tb927_09_v5.1	1183813	1184234	NA_peak_3598	G	1183867	1185519
Tb927_09_v5.1	1184488	1184854	NA_peak_3599	R		
Tb927_09_v5.1	1184975	1185414	NA_peak_3600	R		
Tb927_09_v5.1	1185518	1185975	NA_peak_3601	G		
Tb927_09_v5.1	1188842	1189595	NA_peak_3602	G		
Tb927_09_v5.1	1194032	1194750	NA_peak_3603	G		
Tb927_09_v5.1	1197233	1197756	NA_peak_3604	G		
Tb927_09_v5.1	1198516	1199171	NA_peak_3605	G		
Tb927_09_v5.1	1202004	1202557	NA_peak_3606	G		
Tb927_09_v5.1	1210729	1211516	NA_peak_3607	G		
Tb927_09_v5.1	1224884	1225734	NA_peak_3608	G	1223919	1225719
Tb927_09_v5.1	1229268	1229664	NA_peak_3609	G	1229139	1230380
Tb927_09_v5.1	1229867	1230259	NA_peak_3610	R		
Tb927_09_v5.1	1231091	1231982	NA_peak_3611	G		
Tb927_09_v5.1	1245186	1245502	NA_peak_3612	G	1244620	1246126
Tb927_09_v5.1	1252423	1253352	NA_peak_3613	G	1252155	
Tb927_09_v5.1	1254536	1255206	NA_peak_3614	G		
Tb927_09_v5.1	1261966	1264284	NA_peak_3615	G	1261896	1264385
Tb927_09_v5.1	1275243	1275890	NA_peak_3616	G	1275029	1276392
Tb927_09_v5.1	1280952	1284460	NA_peak_3617	G		
Tb927_09_v5.1	1289258	1290092	NA_peak_3618	G		
Tb927_09_v5.1	1290136	1290704	NA_peak_3619	G		
Tb927_09_v5.1	1291713	1292303	NA_peak_3620	G		
Tb927_09_v5.1	1292358	1292684	NA_peak_3621	G		
Tb927_09_v5.1	1294657	1295595	NA_peak_3622	G		
Tb927_09_v5.1	1298512	1299363	NA_peak_3623	G		
Tb927_09_v5.1	1300046	1300419	NA_peak_3624	G		
Tb927_09_v5.1	1301031	1301343	NA_peak_3625	G		
Tb927_09_v5.1	1304526	1304956	NA_peak_3626	R		
Tb927_09_v5.1	1305087	1305927	NA_peak_3627	G	1304250	1306217
Tb927_09_v5.1	1306824	1307200	NA_peak_3628	G		
Tb927_09_v5.1	1310295	1310757	NA_peak_3629	G	1309880	1311962
Tb927_09_v5.1	1310950	1311350	NA_peak_3630	R		
Tb927_09_v5.1	1311536	1311961	NA_peak_3631	R		
Tb927_09_v5.1	1312553	1312945	NA_peak_3632	G		
Tb927_09_v5.1	1316059	1316516	NA_peak_3633	G		
Tb927_09_v5.1	1317221	1317572	NA_peak_3634	G		
Tb927_09_v5.1	1317936	1319094	NA_peak_3635	G	1317706	1319077
Tb927_09_v5.1	1322657	1323180	NA_peak_3636	G	1321508	1324023
Tb927_09_v5.1	1324379	1324776	NA_peak_3637	G	1324327	1326227
Tb927_09_v5.1	1325019	1325368	NA_peak_3638	R		
Tb927_09_v5.1	1325800	1326112	NA_peak_3639	R		
Tb927_09_v5.1	1327648	1328429	NA_peak_3640	G	1327653	
Tb927_09_v5.1	1328720	1329729	NA_peak_3641	G		
Tb927_09_v5.1	1330969	1332969	NA_peak_3642	G	1330973	1332944
Tb927_09_v5.1	1339776	1341216	NA_peak_3643	G	1339780	1341206
Tb927_09_v5.1	1341412	1342127	NA_peak_3644	G	1341416	1342098
Tb927_09_v5.1	1342488	1342846	NA_peak_3645	G		
Tb927_09_v5.1	1361178	1361861	NA_peak_3646	G	1361025	1361911
Tb927_09_v5.1	1363004	1363686	NA_peak_3647	G		
Tb927_09_v5.1	1371209	1372025	NA_peak_3648	G	1370867	1372076
Tb927_09_v5.1	1372230	1373313	NA_peak_3649	G		
Tb927_09_v5.1	1379274	1379576	NA_peak_3650	G		
Tb927_09_v5.1	1391435	1391909	NA_peak_3651	G	1391403	1392808
Tb927_09_v5.1	1396094	1397134	NA_peak_3652	G	1395969	1397195
Tb927_09_v5.1	1399614	1400194	NA_peak_3653	G		
Tb927_09_v5.1	1402247	1402956	NA_peak_3654	G	1402201	1403024
Tb927_09_v5.1	1403987	1404303	NA_peak_3655	G	1403954	1405045
Tb927_09_v5.1	1404484	1404894	NA_peak_3656	R		
Tb927_09_v5.1	1415772	1417272	NA_peak_3657	G		
Tb927_09_v5.1	1419520	1420176	NA_peak_3658	G	1419445	1420701
Tb927_09_v5.1	1420697	1422123	NA_peak_3659	G	1420704	1422154
Tb927_09_v5.1	1422717	1423925	NA_peak_3660	G		
Tb927_09_v5.1	1428655	1429435	NA_peak_3661	G		
Tb927_09_v5.1	1441678	1443205	NA_peak_3662	G	1441565	1442817
Tb927_09_v5.1	1453560	1454362	NA_peak_3663	G	1453564	1454450
Tb927_09_v5.1	1454474	1455443	NA_peak_3664	G	1454453	1456261
Tb927_09_v5.1	1457972	1458774	NA_peak_3665	G	1457892	1459429
Tb927_09_v5.1	1459016	1459315	NA_peak_3666	R		
Tb927_09_v5.1	1459687	1460177	NA_peak_3667	G		
Tb927_09_v5.1	1461462	1462987	NA_peak_3668	G		
Tb927_09_v5.1	1463872	1464373	NA_peak_3669	G		
Tb927_09_v5.1	1466623	1467824	NA_peak_3670	G	1466627	1467826
Tb927_09_v5.1	1470659	1471057	NA_peak_3671	G	1470469	1472026
Tb927_09_v5.1	1471283	1472011	NA_peak_3672	R		
Tb927_09_v5.1	1474253	1474628	NA_peak_3673	G		
Tb927_09_v5.1	1475165	1475487	NA_peak_3674	G		
Tb927_09_v5.1	1476664	1477392	NA_peak_3675	G		
Tb927_09_v5.1	1480550	1481553	NA_peak_3676	G		
Tb927_09_v5.1	1481770	1482762	NA_peak_3677	G	1481770	
Tb927_09_v5.1	1489198	1490087	NA_peak_3678	G		
Tb927_09_v5.1	1498764	1499166	NA_peak_3679	G	1498377	1500285
Tb927_09_v5.1	1499675	1500141	NA_peak_3680	R		
Tb927_09_v5.1	1503337	1503690	NA_peak_3681	G	1503198	1504291
Tb927_09_v5.1	1503907	1504299	NA_peak_3682	G		
Tb927_09_v5.1	1505531	1506412	NA_peak_3683	G	1505535	1506387
Tb927_09_v5.1	1510239	1510912	NA_peak_3684	G	1509869	1512214
Tb927_09_v5.1	1511229	1512240	NA_peak_3685	G		
Tb927_09_v5.1	1519358	1520734	NA_peak_3686	G	1519344	1521843
Tb927_09_v5.1	1520846	1521160	NA_peak_3687	G	1521846	1522732
Tb927_09_v5.1	1527614	1529123	NA_peak_3688	G		
Tb927_09_v5.1	1546187	1547626	NA_peak_3689	G	1546191	1547621
Tb927_09_v5.1	1559605	1560099	NA_peak_3690	G		
Tb927_09_v5.1	1564948	1565286	NA_peak_3691	G	1564409	1565287
Tb927_09_v5.1	1569931	1571316	NA_peak_3692	G		
Tb927_09_v5.1	1575583	1577029	NA_peak_3693	G	1575587	1577068
Tb927_09_v5.1	1579126	1580351	NA_peak_3694	G	1579088	1580455
Tb927_09_v5.1	1583225	1583564	NA_peak_3695	G	1582585	1583666
Tb927_09_v5.1	1584942	1585830	NA_peak_3696	G	1584941	
Tb927_09_v5.1	1587160	1587776	NA_peak_3697	G		
Tb927_09_v5.1	1595585	1596023	NA_peak_3698	G		
Tb927_09_v5.1	1597976	1598563	NA_peak_3699	G	1597912	1599637
Tb927_09_v5.1	1601785	1602266	NA_peak_3700	G	1601746	1603771
Tb927_09_v5.1	1603888	1605333	NA_peak_3701	G	1603774	1605361
Tb927_09_v5.1	1605735	1606356	NA_peak_3702	G		
Tb927_09_v5.1	1611225	1611864	NA_peak_3703	G	1609730	1611867
Tb927_09_v5.1	1617381	1618428	NA_peak_3704	G	1617386	
Tb927_09_v5.1	1619518	1620479	NA_peak_3705	G	1619467	1621519
Tb927_09_v5.1	1624810	1626357	NA_peak_3706	G	1624814	1626501
Tb927_09_v5.1	1641102	1641426	NA_peak_3707	G		
Tb927_09_v5.1	1651862	1652194	NA_peak_3708	G	1651078	1652359
Tb927_09_v5.1	1671449	1674348	NA_peak_3709	G		
Tb927_09_v5.1	1674790	1676434	NA_peak_3710	G		
Tb927_09_v5.1	1676608	1677859	NA_peak_3711	G		
Tb927_09_v5.1	1678281	1679066	NA_peak_3712	G		
Tb927_09_v5.1	1679102	1679930	NA_peak_3713	G		
Tb927_09_v5.1	1680031	1680362	NA_peak_3714	G		
Tb927_09_v5.1	1680427	1681754	NA_peak_3715	G		
Tb927_09_v5.1	1681905	1683384	NA_peak_3716	G		
Tb927_09_v5.1	1683519	1684887	NA_peak_3717	G		
Tb927_09_v5.1	1685322	1687898	NA_peak_3718	G	1685267	1687873
Tb927_09_v5.1	1689419	1690064	NA_peak_3719	G		
Tb927_09_v5.1	1693092	1693758	NA_peak_3720	G	1691519	1693777
Tb927_09_v5.1	1703475	1703815	NA_peak_3721	G	1702822	1703978
Tb927_09_v5.1	1708426	1708815	NA_peak_3722	G	1707820	1708790
Tb927_09_v5.1	1712339	1712744	NA_peak_3723	G		
Tb927_09_v5.1	1716664	1717191	NA_peak_3724	G	1716405	1718253
Tb927_09_v5.1	1720576	1721405	NA_peak_3725	G	1720581	1721389
Tb927_09_v5.1	1739061	1739394	NA_peak_3726	G	1739002	1740170
Tb927_09_v5.1	1745723	1747709	NA_peak_3727	G	1742083	1744019
Tb927_09_v5.1	1754194	1755726	NA_peak_3728	G		
Tb927_09_v5.1	1761842	1762750	NA_peak_3729	G		
Tb927_09_v5.1	1763988	1764855	NA_peak_3730	G	1763993	1764917
Tb927_09_v5.1	1771338	1771643	NA_peak_3731	G		
Tb927_09_v5.1	1773323	1774194	NA_peak_3732	G		
Tb927_09_v5.1	1776254	1777116	NA_peak_3733	G	1776258	1777094
Tb927_09_v5.1	1780539	1781315	NA_peak_3734	G		
Tb927_09_v5.1	1784071	1785601	NA_peak_3735	G	1784057	1785702
Tb927_09_v5.1	1786551	1787542	NA_peak_3736	G	1786353	1787580
Tb927_09_v5.1	1794979	1795968	NA_peak_3737	G		
Tb927_09_v5.1	1796208	1797349	NA_peak_3738	G	1796212	1797324
Tb927_09_v5.1	1799095	1801215	NA_peak_3739	G	1799099	1800507
Tb927_09_v5.1	1809007	1810835	NA_peak_3740	G	1808984	1810809
Tb927_09_v5.1	1817277	1817832	NA_peak_3741	G	1817139	1817934
Tb927_09_v5.1	1823244	1825117	NA_peak_3742	G	1823225	1825133
Tb927_09_v5.1	1826830	1827360	NA_peak_3743	G	1826834	1827774
Tb927_09_v5.1	1831164	1831609	NA_peak_3744	G		
Tb927_09_v5.1	1834812	1835478	NA_peak_3745	G	1834212	1835453
Tb927_09_v5.1	1836038	1837146	NA_peak_3746	G	1836006	1837268
Tb927_09_v5.1	1837845	1838229	NA_peak_3747	G		
Tb927_09_v5.1	1842789	1843651	NA_peak_3748	G	1842655	1843738
