# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-T" "16" "-F" "SAF" "-a" "G.SAF" "-o" "G_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam
NA_peak_7228_G_Tb927.11.10980	Tb927_11_v5.1	2937947	2939839	.	1893	2678	164	37	9	5751	5227	4730	10	23	36	14	1	1	2	1	0	0	0	3	0	0	0	0	23	47	67	40	26	36	65	46	41	23	54	40
NA_peak_7231_G_Tb927.11.11020	Tb927_11_v5.1	2950259	2950939	.	681	643	434	7	10	404	80	3764	19	0	6	33	21	0	0	16	0	0	0	0	0	0	0	0	14	1	1	12	2	0	0	5	141	1	1	117
NA_peak_7232_G_Tb927.11.11030	Tb927_11_v5.1	2951762	2952570	.	809	402	244	90	28	4682	5421	2317	5	13	12	2	10	0	0	10	1	0	0	6	0	0	0	0	4	120	182	2	9	121	201	13	4	61	102	0
NA_peak_7233_G_Tb927.11.11050	Tb927_11_v5.1	2954229	2955018	.	790	738	69	184	89	2721	2262	1048	28	2	2	21	0	8	4	0	1	3	6	0	1	0	4	0	97	2	1	69	87	0	0	68	41	1	0	39
NA_peak_7239_G_Tb927.11.11075	Tb927_11_v5.1	2965611	2966988	.	1378	3902	124	19	20	9601	5501	7330	22	108	139	17	3	0	0	4	0	0	0	0	0	0	0	0	5	157	165	3	6	106	101	11	4	136	125	6
NA_peak_7240_G_Tb927.11.11080	Tb927_11_v5.1	2969720	2971912	.	2193	6747	10502	7002	5413	8820	6620	8627	72	138	95	77	611	4	15	431	498	0	5	355	402	0	4	283	28	59	118	53	17	57	87	38	32	80	144	23
NA_peak_7242_G_Tb927.11.11140	Tb927_11_v5.1	2983448	2984201	.	754	29	465	219	5	102	7	11	2	0	0	1	29	1	1	42	14	0	0	31	0	0	0	0	2	1	2	5	0	0	0	0	0	0	0	0
NA_peak_7243_G_Tb927.11.11160	Tb927_11_v5.1	2987885	2990173	.	2289	8290	636	162	110	8137	8471	8409	85	82	76	80	5	7	12	1	0	2	0	1	3	2	0	1	44	83	82	49	35	97	106	48	50	86	97	39
NA_peak_7244_G_Tb927.11.11210	Tb927_11_v5.1	2995503	2996288	.	786	133	165	78	154	372	291	225	2	0	2	1	1	0	4	5	2	0	1	2	1	0	0	8	0	9	6	3	0	11	13	2	1	2	13	0
NA_peak_7246_G_Tb927.11.11240	Tb927_11_v5.1	3010919	3011924	.	1006	1484	3757	984	202	3486	1685	882	19	0	16	42	85	0	6	104	17	0	4	27	0	0	3	4	75	0	29	72	25	0	29	22	0	0	24	4
NA_peak_7251_G_Tb927.11.11310	Tb927_11_v5.1	3025778	3026577	.	800	334	156	111	46	1158	382	400	7	2	3	12	0	0	6	0	0	0	2	0	0	1	0	0	5	23	30	4	5	7	6	7	9	2	0	5
NA_peak_7252_G_Tb927.11.11320	Tb927_11_v5.1	3027578	3028781	.	1204	1060	1105	796	671	918	815	872	4	27	36	54	6	3	11	91	3	0	5	84	0	0	5	74	0	23	35	11	1	17	15	1	2	21	24	1
NA_peak_7254_G_Tb927.11.11420	Tb927_11_v5.1	3053380	3055181	.	1802	4150	586	839	1260	9731	7338	10180	45	82	98	31	16	1	4	13	16	0	6	18	17	1	5	24	68	84	119	79	57	82	80	50	84	90	154	70
NA_peak_7257_G_Tb927.11.11440	Tb927_11_v5.1	3065561	3067968	.	2408	11364	413	200	38	11400	11425	10200	199	63	94	227	2	0	3	4	3	1	2	3	0	0	0	0	106	59	90	68	97	71	101	72	87	70	115	66
NA_peak_7260_G_Tb927.11.11490	Tb927_11_v5.1	3080932	3082130	.	1199	703	186	82	106	1691	1111	1425	11	13	25	11	3	1	0	0	0	1	2	1	1	5	2	0	38	9	10	21	19	13	12	11	17	36	25	10
NA_peak_7263_G_Tb927.11.11520	Tb927_11_v5.1	3087442	3089073	.	1632	48	34	19	189	162	61	195	0	2	2	0	0	0	0	3	1	0	0	0	2	0	0	7	0	1	1	0	0	2	0	0	4	5	4	0
NA_peak_7268_G_Tb927.11.11580	Tb927_11_v5.1	3106074	3107863	.	1790	4706	380	286	241	8514	9401	9847	17	81	29	1	6	0	1	1	6	0	0	0	6	0	0	0	24	104	98	0	36	108	105	0	42	114	115	0
NA_peak_7269_G_Tb927.11.11600	Tb927_11_v5.1	3116857	3118304	.	1448	2222	2560	478	189	4925	3617	6324	60	40	43	39	82	4	7	80	18	2	3	11	0	2	4	8	49	73	88	60	44	50	66	48	114	79	97	103
NA_peak_7270_G_Tb927.11.11630	Tb927_11_v5.1	3121766	3122635	.	870	35	48	3	26	53	5	47	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	6	0
NA_peak_7272_G_Tb927.11.11690	Tb927_11_v5.1	3137338	3139016	.	1679	1740	8279	9919	13882	2115	1688	2279	24	39	60	11	164	9	40	118	201	6	46	140	246	5	65	162	1	51	34	1	1	34	32	0	10	55	45	0
NA_peak_7274_G_Tb927.11.11750	Tb927_11_v5.1	3150983	3152789	.	1807	736	381	229	144	1745	1241	2430	10	24	8	6	6	0	2	8	7	0	1	1	0	3	1	1	11	23	9	15	9	10	9	9	22	74	24	22
NA_peak_7275_G_Tb927.11.11750	Tb927_11_v5.1	3152923	3153908	.	986	217	1077	414	481	496	491	355	3	2	2	4	13	1	2	19	4	0	0	10	2	0	1	7	0	14	18	0	0	12	8	1	1	12	4	1
NA_peak_7276_G_Tb927.11.11770	Tb927_11_v5.1	3159106	3160538	.	1433	1154	28239	33819	43560	2081	2226	2331	15	15	12	11	821	10	36	392	953	18	61	427	1097	10	81	444	0	30	33	0	0	38	22	2	11	48	24	0
NA_peak_7279_G_Tb927.11.11810	Tb927_11_v5.1	3171119	3172072	.	954	295	27	8	12	644	978	394	5	1	7	7	0	0	1	0	0	0	0	0	0	0	0	0	11	10	6	4	20	9	10	26	5	7	6	5
NA_peak_7281_G_Tb927.11.11870	Tb927_11_v5.1	3182516	3184372	.	1857	2838	696	116	46	2492	1941	1367	18	116	110	18	8	2	8	13	2	0	2	2	0	0	2	0	31	15	19	38	31	9	14	28	15	11	17	22
NA_peak_7284_G_Tb927.11.11950	Tb927_11_v5.1	3200527	3202731	.	2205	1175	1252	580	288	1519	1031	1847	18	27	18	7	37	0	3	16	10	1	0	6	11	0	2	2	15	34	26	4	1	23	16	2	14	41	26	1
NA_peak_7285_R_Tb927.11.11960	Tb927_11_v5.1	3201128	3202190	.	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_7287_G_Tb927.11.11965	Tb927_11_v5.1	3205609	3206035	.	427	298	425	236	229	319	206	2045	19	5	0	12	2	27	29	1	0	20	14	0	0	15	7	0	6	6	0	3	4	1	0	2	141	3	3	116
NA_peak_7288_G_Tb927.11.11970	Tb927_11_v5.1	3207623	3209706	.	2084	1999	508	446	543	2428	3741	1613	59	4	9	71	1	3	1	3	1	5	1	0	0	1	0	4	41	5	8	54	94	4	3	106	32	7	6	22
NA_peak_7289_R_Tb927.11.11970	Tb927_11_v5.1	3209308	3209604	.	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_7290_G_Tb927.11.11975	Tb927_11_v5.1	3210811	3211241	.	431	317	363	233	186	288	179	2036	10	12	2	9	1	25	17	0	1	20	13	0	2	11	9	1	13	4	0	4	6	1	0	1	132	0	2	126
NA_peak_7292_G_Tb927.11.11980	Tb927_11_v5.1	3216313	3216757	.	445	208	306	155	130	190	142	1463	0	13	13	3	20	0	1	21	12	0	0	8	5	0	0	9	0	0	5	3	0	1	4	4	0	102	107	1
NA_peak_7293_G_Tb927.11.11990	Tb927_11_v5.1	3217888	3219226	.	1339	281	115	30	27	795	702	1036	3	0	1	2	15	0	0	1	2	0	0	0	1	0	0	0	2	9	13	7	4	3	10	5	5	6	7	12
NA_peak_7294_G_Tb927.11.12060	Tb927_11_v5.1	3229019	3229770	.	752	242	93	28	113	328	381	417	15	1	3	8	6	0	0	0	0	0	0	1	2	0	0	4	16	3	2	9	19	0	0	16	32	0	0	21
NA_peak_7296_G_Tb927.11.12120	Tb927_11_v5.1	3239250	3240948	.	1699	624	94	89	15	1698	924	995	10	3	17	7	0	2	3	3	1	1	5	1	0	0	0	0	10	26	26	12	5	12	10	5	10	16	23	12
NA_peak_7298_G_Tb927.11.12160	Tb927_11_v5.1	3252444	3253035	.	592	10	1	1	2	19	8	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3
NA_peak_7299_G_Tb927.11.12170	Tb927_11_v5.1	3254496	3255319	.	824	582	6	1	3	42	1332	699	1	24	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	45	38	1	6	25	15	0
NA_peak_7302_G_Tb927.11.12210	Tb927_11_v5.1	3265463	3266712	.	1250	955	6872	4154	2278	10304	8273	9899	2	27	9	1	1	127	35	1	3	98	17	4	1	62	11	0	3	164	67	5	1	147	54	0	1	179	57	2
NA_peak_7303_G_Tb927.11.12210	Tb927_11_v5.1	3266815	3267693	.	879	2942	4851	5171	7576	4412	3939	6567	23	119	103	27	183	4	6	124	187	2	9	143	243	2	10	186	1	153	133	0	0	124	114	0	0	216	192	2
NA_peak_7306_G_Tb927.11.12260	Tb927_11_v5.1	3279378	3281639	.	2262	2075	459	204	222	6233	3717	5783	23	22	33	19	6	5	4	4	3	2	2	3	6	0	1	4	35	63	59	30	25	24	50	18	39	61	65	34
NA_peak_7307_G_Tb927.11.12270	Tb927_11_v5.1	3282256	3283149	.	894	53	2	4	5	86	154	63	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	2	3	1	0	1
NA_peak_7309_G_Tb927.11.12280	Tb927_11_v5.1	3285212	3285961	.	750	175	108	132	90	314	120	216	0	1	0	4	0	1	1	0	1	3	0	0	0	1	0	0	6	3	7	9	0	1	1	3	9	1	0	4
NA_peak_7310_G_Tb927.11.12350	Tb927_11_v5.1	3301312	3302602	.	1291	839	41	23	36	1045	878	974	15	6	5	14	2	1	1	0	1	1	0	0	0	0	1	1	7	4	5	12	5	10	0	6	20	13	1	8
NA_peak_7311_G_Tb927.11.12370	Tb927_11_v5.1	3304452	3306709	.	2258	7560	15980	6241	3357	7958	5904	6299	66	81	171	56	219	3	45	191	81	6	15	88	47	1	8	62	22	61	130	24	10	57	103	10	36	58	98	15
NA_peak_7313_G_Tb927.11.12390	Tb927_11_v5.1	3309703	3310621	.	919	941	314	83	476	4604	4359	2677	4	39	25	3	2	1	0	0	1	2	0	0	0	0	1	0	2	113	114	13	3	114	105	11	1	84	66	22
NA_peak_7316_G_Tb927.11.12410	Tb927_11_v5.1	3317515	3317884	.	370	59	91	36	7	171	24	48	0	0	4	2	0	0	2	4	0	0	0	1	0	0	1	0	0	0	1	7	0	0	0	2	0	0	1	1
NA_peak_7322_G_Tb927.11.12510	Tb927_11_v5.1	3355694	3356494	.	801	50	189	3	6	68	82	80	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	0	5	2	1	1	0	2	2
NA_peak_7325_G_Tb927.11.12620	Tb927_11_v5.1	3382282	3384567	.	2286	6294	1277	2482	2977	19627	12116	19273	52	56	109	40	12	6	10	19	26	2	5	38	27	0	5	47	141	171	294	147	124	85	114	151	152	168	287	157
NA_peak_7326_G_Tb927.11.12640	Tb927_11_v5.1	3387126	3389722	.	2597	13115	3889	1417	886	12009	9862	13377	82	188	153	54	59	4	13	41	14	0	3	21	15	0	0	8	66	101	72	46	29	85	74	21	72	111	105	27
NA_peak_7327_G_Tb927.11.12660	Tb927_11_v5.1	3394108	3395500	.	1393	1057	62	20	16	2543	2747	1767	13	14	10	12	1	0	2	1	0	0	0	0	0	0	0	0	21	23	24	15	18	31	23	35	17	19	25	17
NA_peak_7328_G_Tb927.11.12680	Tb927_11_v5.1	3396641	3397413	.	773	2324	10	8	24	5163	2362	4375	22	100	108	1	0	0	0	1	0	0	0	0	0	0	0	0	2	150	224	0	0	92	90	0	3	139	202	0
NA_peak_7330_G_Tb927.11.12750	Tb927_11_v5.1	3411247	3412561	.	1315	6	13	5	8	27	74	27	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	0	2	2	1	0	0	1	1
NA_peak_7336_G_Tb927.11.12850	Tb927_11_v5.1	3446246	3448037	.	1792	6314	10455	3796	1046	9685	8358	7133	76	111	77	65	36	193	181	4	17	61	56	8	6	11	17	1	125	53	55	92	111	78	64	66	121	31	40	87
NA_peak_7337_G_Tb927.11.12870	Tb927_11_v5.1	3451899	3453019	.	1121	1041	113	85	36	2592	2492	2168	10	41	15	10	3	3	0	0	2	0	0	0	0	0	0	1	52	44	43	30	36	42	39	25	39	45	33	27
NA_peak_7339_G_Tb927.11.12920	Tb927_11_v5.1	3460951	3462472	.	1522	3409	341	64	30	6967	4143	5521	44	5	17	55	0	1	8	1	0	0	0	0	0	0	0	0	83	7	22	98	50	2	14	68	79	4	3	98
NA_peak_7341_G_Tb927.11.13010	Tb927_11_v5.1	3483700	3484675	.	976	1081	264	143	71	1439	1108	939	14	11	24	22	1	4	1	1	2	0	5	0	1	1	0	0	20	20	24	19	15	12	12	18	16	9	14	10
NA_peak_7343_G_Tb927.11.13060	Tb927_11_v5.1	3488445	3489416	.	972	73	4	8	27	381	4	9	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	1	0	0	0	0	0	0	0	0
NA_peak_7345_G_Tb927.11.13080	Tb927_11_v5.1	3494292	3495244	.	953	3309	777	152	120	5654	4700	4726	14	43	119	10	12	16	13	11	1	0	1	7	3	0	0	4	10	105	164	18	18	96	130	11	7	114	147	7
NA_peak_7347_G_Tb927.11.13100	Tb927_11_v5.1	3498215	3500052	.	1838	9120	349	73	41	14090	11163	14134	111	85	120	206	26	1	1	3	0	0	3	1	0	0	1	0	108	99	64	221	55	61	45	174	55	70	64	251
NA_peak_7348_G_Tb927.11.13110	Tb927_11_v5.1	3501418	3502055	.	638	26	142	5	7	12	16	204	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	6	3	7	10
NA_peak_7359_G_Tb927.11.13200	Tb927_11_v5.1	3539353	3541113	.	1761	4798	1820	79	22	8488	3982	4946	108	88	42	1	64	3	1	1	0	0	1	1	0	0	0	0	119	123	28	2	77	75	10	2	45	92	14	4
NA_peak_7360_R_Tb927.11.13200	Tb927_11_v5.1	3540087	3541033	.	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_7361_G_Tb927.11.13220	Tb927_11_v5.1	3543778	3544972	.	1195	11	5	8	12	75	215	190	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	8	1	2	2	1	6	3
NA_peak_7363_G_Tb927.11.13350	Tb927_11_v5.1	3576152	3576979	.	828	5	12	8	4	431	26	69	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	8	1	0	0	3	2	0	1	3
NA_peak_7365_G_Tb927.11.13380	Tb927_11_v5.1	3583916	3585619	.	1704	8494	5518	1710	2778	10576	7615	13516	42	14	106	196	6	28	124	14	2	8	34	10	1	13	66	6	71	9	22	115	51	0	5	113	66	0	23	185
NA_peak_7370_G_Tb927.11.13410	Tb927_11_v5.1	3595794	3597130	.	1337	340	422	443	276	941	819	419	3	9	4	3	7	0	6	12	10	1	3	7	8	0	0	11	1	22	30	4	0	16	21	0	2	12	7	2
NA_peak_7371_G_Tb927.11.13440	Tb927_11_v5.1	3598060	3599773	.	1714	2986	27	10	86	4408	3539	4182	19	60	64	10	1	0	0	0	0	0	0	0	0	0	0	0	62	45	44	45	43	32	51	24	59	38	70	29
NA_peak_7372_G_Tb927.11.13440	Tb927_11_v5.1	3599876	3600521	.	646	3276	348	299	75	3220	1684	7571	63	76	84	89	3	22	0	0	1	7	4	0	0	3	0	0	38	3	1	123	16	0	1	80	264	2	7	238
NA_peak_7373_G_Tb927.11.13470	Tb927_11_v5.1	3604457	3605251	.	795	131	101	90	21	170	427	53	2	4	3	4	0	2	2	0	0	5	4	0	1	4	1	0	10	3	2	7	11	2	0	21	3	0	0	2
NA_peak_7374_G_Tb927.11.13490	Tb927_11_v5.1	3606828	3607993	.	1166	1161	2501	820	463	1580	1127	1255	25	12	11	16	9	36	53	6	1	13	23	0	1	14	12	1	33	8	14	24	33	2	2	20	32	1	5	32
NA_peak_7375_G_Tb927.11.13500	Tb927_11_v5.1	3609457	3610139	.	683	428	155	53	78	174	334	968	3	20	15	0	0	7	0	0	1	1	2	1	1	3	2	0	2	8	4	0	3	6	5	0	3	39	48	0
NA_peak_7378_G_Tb927.11.13550	Tb927_11_v5.1	3620670	3621504	.	835	2885	1419	184	515	4981	4431	9211	76	15	11	59	48	12	4	9	4	9	1	1	6	2	5	0	143	3	3	126	136	3	0	131	286	2	0	237
NA_peak_7379_G_Tb927.11.13560	Tb927_11_v5.1	3622988	3624809	.	1822	3856	183	26	23	4532	3668	4102	16	101	45	0	2	0	0	0	0	0	0	0	0	0	0	0	57	89	0	0	40	76	1	0	97	63	0	1
NA_peak_7380_R_Tb927.11.13560	Tb927_11_v5.1	3623873	3624802	.	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_7381_G_Tb927.11.13570	Tb927_11_v5.1	3625621	3627351	.	1731	2354	3505	2245	1103	2439	2711	4850	117	7	5	11	21	57	36	0	14	53	17	0	11	44	3	0	72	5	11	5	105	0	0	2	147	1	4	5
NA_peak_7382_R_Tb927.11.13570	Tb927_11_v5.1	3626567	3627237	.	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_7383_G_Tb927.11.13650	Tb927_11_v5.1	3636383	3638338	.	1956	2797	871	453	124	10720	8705	10396	48	45	59	54	8	8	19	4	1	10	8	1	1	3	2	1	259	38	30	211	218	7	10	166	218	24	56	198
NA_peak_7385_G_Tb927.11.13710	Tb927_11_v5.1	3650474	3651236	.	763	117	275	72	12	274	116	170	2	1	5	0	0	9	15	0	1	1	4	0	0	0	0	0	0	12	2	2	1	7	3	1	4	6	0	2
NA_peak_7387_G_Tb927.11.13720	Tb927_11_v5.1	3654355	3655911	.	1557	2687	97	8	12	5874	4848	5360	22	53	72	25	0	1	2	2	0	0	0	0	0	0	0	0	25	81	142	36	25	65	99	23	33	53	122	31
NA_peak_7388_G_Tb927.11.13740	Tb927_11_v5.1	3662854	3664415	.	1562	3818	153	35	161	4339	3891	4624	38	59	17	14	1	0	0	0	0	0	1	1	0	0	0	1	45	45	15	10	43	28	11	14	67	46	15	10
NA_peak_7389_G_Tb927.11.13740	Tb927_11_v5.1	3664069	3664301	.	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_7391_G_Tb927.11.13750	Tb927_11_v5.1	3669738	3671167	.	1430	1492	262	101	53	3468	2773	2830	28	18	26	16	5	1	1	3	2	1	0	2	2	0	0	2	47	40	48	34	18	27	44	23	26	40	59	20
NA_peak_7392_G_Tb927.11.13790	Tb927_11_v5.1	3675109	3676205	.	1097	1730	53	37	22	11561	9197	10568	28	43	50	30	0	1	3	1	0	1	1	0	0	0	0	2	28	230	286	28	35	178	258	41	36	206	286	29
NA_peak_7394_G_Tb927.11.13920	Tb927_11_v5.1	3696588	3697636	.	1049	171	35	13	12	706	681	1033	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	7	21	9	6	5	15	21	7	4	25	23	5
NA_peak_7395_G_Tb927.11.13980	Tb927_11_v5.1	3707606	3709472	.	1867	3477	5447	2700	1618	4544	3967	4675	38	66	16	7	89	29	11	32	48	21	3	10	26	21	6	8	11	60	16	1	10	77	22	0	26	117	22	1
NA_peak_7397_R_Tb927.11.13990	Tb927_11_v5.1	3709062	3709355	.	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_7398_G_Tb927.11.14030	Tb927_11_v5.1	3713577	3714783	.	1207	936	1718	297	136	2541	1867	2425	13	16	24	11	31	43	42	32	6	0	0	7	5	0	0	1	16	20	67	8	10	17	37	3	4	44	87	3
