GeneID	Chromosome	CDS start	CDS end	PCF1r	PCF2r	PCF3r	slBF1r	slBF2r	slBF3r	cBF1r	cBF2r	cBF3r	PCF1m	PCF2m	PCF3m	slBF1m	slBF2m	slBF3m	cBF1m	cBF2m	cBF3m	Percent Multialigners	Annotation source	is Pseudogene	Functional category	Prodcut description
Tb927.3.720	Tb927_03_v4	177171	176779	1761.1	1368.6	1616.8	1261.5	1536.3	1862.4	1294.9	1887.8	2645.8	741.7	745.9	815.5	622.4	774.1	877.9	790.7	821.7	870.3	0.9	TriTrypDB V5.0	No	RNA-associated	"zinc finger protein 2, putative (ZFP3)"
Tb927.3.730	Tb927_03_v4	179022	178111	211.4	235.0	164.8	443.3	412.9	491.6	319.4	243.9	235.1	269.0	314.9	178.1	335.8	431.8	380.9	465.4	549.2	370.1	3.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.740	Tb927_03_v4	181710	180970	689.9	790.2	788.1	1295.9	1170.9	1634.7	1271.2	953.0	1329.1	471.7	487.4	450.8	421.1	546.4	648.6	431.6	316.3	541.5	0.2	TriTrypDB V5.0	No	RNA-associated	"ZFP family member, putative (ZC3H5)"
Tb927.3.750	Tb927_03_v4	183423	182419	251.4	334.2	232.6	101.2	108.0	150.2	133.1	137.4	173.8	673.3	734.0	521.5	335.6	386.6	355.8	510.2	381.5	373.0	0.9	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.3.760	Tb927_03_v4	185463	183811	245.3	280.3	259.7	290.6	222.1	204.0	362.3	431.0	229.3	344.7	470.9	404.9	523.6	565.2	609.5	614.4	395.1	639.7	1.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.770	Tb927_03_v4	186431	185886	251.4	242.9	354.4	137.3	94.9	107.5	161.0	151.5	138.9	728.0	880.7	858.4	427.6	278.4	273.4	677.7	439.5	341.6	0.4	TriTrypDB V5.0	No	Translation	"hypothetical protein, conserved"
Tb927.3.780	Tb927_03_v4	187958	187245	1663.3	1470.0	1432.9	591.0	761.1	1027.6	616.7	1282.9	1201.2	881.8	1259.2	1368.1	669.1	483.0	455.2	850.6	928.9	846.6	0.6	TriTrypDB V5.0	No	Protease-related	proteasome alpha 7 subunit (TbPSA7)
Tb927.3.790	Tb927_03_v4	189299	188229	107.5	112.5	100.6	75.5	99.9	74.3	104.8	78.3	102.2	344.9	511.5	389.8	332.6	255.2	239.7	489.7	463.2	355.4	0.8	TriTrypDB V5.0	No	RNA-associated	"ZFP family member, putative (ZC3H6)"
Tb927.3.800	Tb927_03_v4	191294	190449	625.5	511.0	444.0	638.9	468.4	749.9	432.2	568.3	578.1	828.7	1331.3	1002.3	683.6	514.2	539.3	734.5	934.0	641.6	1.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.810	Tb927_03_v4	192588	191584	37.5	35.4	39.1	45.4	46.4	44.8	52.3	34.2	47.4	329.8	449.6	362.2	319.2	308.4	289.1	494.6	424.8	454.6	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.820	Tb927_03_v4	193387	192821	224.8	306.6	214.3	110.6	91.9	93.7	207.1	162.1	139.0	538.2	573.3	387.2	377.0	261.3	193.7	465.5	399.2	282.6	0.4	TriTrypDB V5.0	No	Translation	"hypothetical protein, conserved"
Tb927.3.830	Tb927_03_v4	194910	193729	793.7	997.5	642.5	317.7	342.2	342.3	552.5	413.0	472.3	842.4	1250.1	808.6	518.4	438.4	275.0	897.8	722.5	597.2	1.8	TriTrypDB V5.0	No	DNA-associated	"flap endonuclease-1 (FEN-1), putative"
Tb927.3.840	Tb927_03_v4	196552	195485	131.7	130.2	130.5	146.5	213.0	191.9	202.9	240.4	397.4	427.0	679.6	451.1	496.4	393.7	344.4	546.6	457.9	458.3	0.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.850	Tb927_03_v4	200372	198108	21.9	26.5	27.3	26.0	44.4	38.7	39.0	43.3	24.7	179.6	123.6	152.8	224.1	284.7	236.3	264.1	186.2	352.4	2.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.860	Tb927_03_v4	201895	201449	2133.2	1828.7	1827.0	817.5	527.9	976.4	1260.4	1432.5	1292.8	2217.2	2389.1	1854.9	1228.2	548.4	508.7	1894.5	1770.9	1178.4	1.5	TriTrypDB V5.0	No	Metabolism	"acyl carrier protein,acyl carrier protein, mitochondrial precursor, putative (ACP)"
Tb927.3.870	Tb927_03_v4	206219	207517	304.6	367.5	399.1	214.8	188.8	151.5	141.0	443.5	346.8	724.5	913.1	700.0	397.4	304.7	255.2	965.0	1081.2	706.5	1.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.880	Tb927_03_v4	207829	208563	571.3	526.4	463.5	450.4	391.7	469.4	417.4	506.6	440.7	389.8	436.7	351.7	527.2	352.7	318.4	515.6	373.5	420.6	1.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.890	Tb927_03_v4	208791	209708	112.3	114.8	103.2	82.2	104.0	114.1	103.7	81.8	128.7	430.3	502.3	312.4	517.6	389.5	306.2	759.4	450.4	440.0	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.900	Tb927_03_v4	209898	210968	67.8	69.6	96.2	75.8	74.7	62.6	163.2	108.2	138.8	495.6	620.4	420.7	697.1	478.6	333.0	854.8	600.9	560.8	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.910	Tb927_03_v4	211340	212683	487.9	443.7	408.6	325.1	308.9	231.5	335.4	323.3	292.3	571.8	649.0	556.3	455.0	412.1	384.3	650.2	514.4	664.7	1.0	TriTrypDB V5.0	No	organelle biogenesis and structure	"gamma-tubulin,tubulin gamma chain"
Tb927.3.920	Tb927_03_v4	213287	216754	123.4	169.8	139.7	186.6	200.9	179.3	279.1	163.6	238.5	687.8	596.3	658.3	798.3	842.4	838.0	1047.9	796.2	1203.5	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.930	Tb927_03_v4	217342	231261	10715.2	11918.9	11039.7	18495.4	15234.0	14016.8	7142.4	13365.9	13152.4	8949.2	4124.4	5772.8	4259.4	15121.5	12102.5	3227.2	7020.9	8298.5	0.9	TriTrypDB V5.0	No	organelle biogenesis and structure	"dynein heavy chain, putative"
Tb927.3.940	Tb927_03_v4	232251	232715	183.9	256.0	260.8	57.2	41.4	87.0	56.1	46.6	55.9	415.0	553.9	507.1	163.6	165.3	140.1	225.6	263.9	190.9	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.950	Tb927_03_v4	235135	236397	151.1	210.6	115.4	113.2	74.7	103.6	70.0	131.4	136.1	165.8	165.2	249.6	156.1	204.9	240.0	192.0	177.5	327.6	0.4	TriTrypDB V5.0	No	Metabolism	"hypothetical protein, conserved"
Tb927.3.960	Tb927_03_v4	237829	238038	473.2	265.1	394.0	464.2	350.3	538.7	436.2	976.2	1220.3	386.5	411.8	333.4	443.4	231.3	228.3	547.7	497.1	516.7	0.2	TriTrypDB V5.0	No	Protein transport/modification	"protein transport protein Sec61 gamma subunit, putative"
Tb927.3.970	Tb927_03_v4	238985	240097	229.0	112.8	164.5	109.2	86.8	115.4	122.0	132.2	116.9	1009.1	1151.2	1211.1	841.1	648.8	728.9	915.9	786.6	681.6	1.1	TriTrypDB V5.0	No	metabolism	"hypothetical protein, conserved"
Tb927.3.980	Tb927_03_v4	240544	242646	384.3	622.1	286.4	1207.1	1244.6	1130.3	1273.3	910.8	829.2	341.2	424.7	381.9	700.2	671.5	916.9	532.5	516.2	724.7	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.3.990	Tb927_03_v4	243247	244818	99.3	126.9	136.8	83.0	106.0	83.3	97.6	101.3	89.0	262.1	254.7	361.3	315.1	326.6	271.7	275.6	237.3	383.1	1.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.100	Tb927_04_v4	3133	1682	1712.8	1250.5	1554.1	957.3	732.8	669.1	1555.2	1374.3	1021.6	1369.2	1470.5	1661.6	1534.2	1333.3	1270.8	3045.8	2786.1	3195.2	96.6	TriTrypDB V5.0	Yes	Unknown: Tb-specific	"retrotransposon hot spot protein (RHS, pseudogene), putative,retrotransposon hot spot protein 1 (RHS1), interrupted"
Tb927.4.1000	Tb927_04_v4	275665	275000	681.6	1232.4	542.2	839.8	1934.0	1436.9	527.0	500.3	524.6	803.8	209.3	194.0	133.7	1296.0	735.0	104.0	118.3	146.1	1.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1020	Tb927_04_v4	278112	276640	611.0	475.7	492.1	740.4	743.9	728.1	877.2	774.3	912.9	569.4	498.4	787.3	720.0	887.8	943.7	658.1	601.8	1091.8	0.7	TriTrypDB V5.0	No	Metabolism	"serine-palmitoyl-CoA transferase, putative"
Tb927.4.1030	Tb927_04_v4	279579	278752	43.7	48.6	62.3	60.5	32.3	87.1	56.4	72.2	87.4	318.7	444.1	407.7	298.3	195.8	227.6	434.6	376.4	263.1	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1040	Tb927_04_v4	280721	280221	146.5	240.4	204.8	222.5	130.2	189.2	123.4	137.4	148.4	172.5	276.1	214.0	283.0	189.7	230.2	181.6	168.2	192.1	1.2	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.4.1050	Tb927_04_v4	282399	281014	18.1	23.1	12.1	24.3	15.1	18.5	42.7	32.5	47.3	500.3	772.8	562.4	464.8	398.0	427.6	711.0	617.0	569.3	1.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1060	Tb927_04_v4	285980	282675	31.4	35.2	25.1	22.4	30.3	26.2	29.4	29.9	38.8	569.2	630.5	624.7	499.4	563.9	852.1	604.5	650.7	944.2	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1070	Tb927_04_v4	286988	286380	257.6	301.3	396.2	134.2	103.0	178.6	124.6	139.2	142.4	575.9	781.1	643.2	482.2	297.2	304.6	469.0	368.5	268.3	0.3	TriTrypDB V5.0	No	Translation	"50S ribosomal protein L13, putative"
Tb927.4.1080	Tb927_04_v4	289967	288135	2463.0	2105.7	1983.7	3003.1	2326.7	2368.4	3096.5	3817.3	3045.8	980.2	1206.6	1220.3	1221.0	1490.2	1648.4	961.2	1071.2	1868.0	0.5	TriTrypDB V5.0	No	Transporter	"V-type ATPase, A subunit, putative"
Tb927.4.1090	Tb927_04_v4	292591	290687	322.5	404.8	206.8	420.0	478.5	361.3	606.3	469.4	694.8	378.1	547.4	601.3	518.4	515.8	593.9	443.8	526.5	825.1	0.9	TriTrypDB V5.0	No	Protein transport/modification	"endosomal integral membrane protein, putative"
Tb927.4.110	Tb927_04_v4	4715	3639	1041.1	708.7	972.0	520.4	511.8	467.1	1030.8	1203.6	571.4	386.1	484.6	555.5	576.4	585.8	567.0	918.6	960.6	1127.7	99.0	TriTrypDB V5.0	Yes	Unknown: Tb-specific	"retrotransposon hot spot protein (RHS, pseudogene), putative,retrotransposon hot spot protein 1 (RHS1), interrupted"
Tb927.4.1100	Tb927_04_v4	293495	293016	5885.9	1802.5	3824.8	1850.9	768.2	1329.2	1788.9	3535.6	2181.6	7165.8	7884.5	7735.3	5136.4	3066.6	2599.4	4741.2	4868.5	3029.5	69.0	TriTrypDB V5.0	No	Translation	"ribosomal protein L21E (60S), putative"
Tb927.4.1110	Tb927_04_v4	295604	294225	124.6	178.6	122.9	231.0	263.5	343.5	491.3	287.9	396.8	244.2	457.1	412.1	406.4	428.8	507.4	735.9	549.6	707.5	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1120	Tb927_04_v4	297870	296344	435.1	566.0	467.3	541.0	576.4	592.9	635.5	517.9	546.6	737.8	997.9	1042.9	715.8	696.1	861.5	797.6	605.8	904.2	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1130	Tb927_04_v4	299326	298829	60.7	86.0	88.5	104.0	86.8	121.8	75.7	71.3	81.5	249.3	249.2	261.1	282.1	236.7	263.2	453.4	342.1	325.2	0.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1140	Tb927_04_v4	301942	300197	244.1	311.1	207.9	305.4	288.7	254.4	307.4	286.3	267.9	488.3	622.2	633.7	442.7	519.5	574.9	562.5	594.4	719.6	1.9	TriTrypDB V5.0	No	Metabolism	"phosphatidylinositol 4-kinase, putative"
Tb927.4.1150	Tb927_04_v4	304639	302414	372.3	574.8	356.6	699.7	588.5	594.1	528.4	562.9	646.2	601.0	1022.0	881.2	861.3	758.2	832.8	1072.5	1001.9	1031.2	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1160	Tb927_04_v4	309530	306804	233.4	415.7	180.7	241.7	217.0	215.2	234.2	188.4	233.6	521.3	592.7	416.1	305.9	594.6	551.6	358.6	381.7	568.2	37.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1170	Tb927_04_v4	310820	309801	285.0	301.2	197.5	126.7	125.2	133.9	215.9	215.0	190.0	736.3	1066.4	581.4	647.5	513.3	355.5	1023.5	838.0	573.0	1.1	TriTrypDB V5.0	No	Other	"ankyrin, putative"
Tb927.4.1180	Tb927_04_v4	312034	311027	196.9	186.5	189.3	103.2	97.9	138.4	118.3	121.6	102.4	408.4	541.1	400.6	473.6	369.4	423.3	701.2	491.8	626.2	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1190	Tb927_04_v4	312826	312215	135.6	213.9	161.9	196.5	232.2	223.6	312.2	248.3	294.5	318.2	501.4	298.5	494.4	358.5	270.7	722.3	433.8	432.7	0.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.120	Tb927_04_v4	12267	12638	17.0	25.3	14.6	17.3	27.2	20.6	32.9	29.0	35.2	267.9	300.2	131.2	227.1	154.1	154.0	533.6	262.9	376.3	98.9	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.4.1200	Tb927_04_v4	319468	320463	23.0	26.4	21.0	368.7	333.1	511.9	209.9	257.4	190.1	55.9	82.3	30.2	865.1	566.1	553.9	417.0	462.7	347.7	41.5	TriTrypDB V5.0	No	ESAG/GRESAG	"expression site-associated gene (ESAG) protein, putative,expression site-associated gene 1 (ESAG1) protein, putative"
Tb927.4.1210	Tb927_04_v4	324501	323947	10.9	10.0	12.9	6.3	8.1	3.9	7.4	7.9	9.7	18.0	11.1	8.1	5.0	24.0	13.0	8.0	12.0	10.5	7.9	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.4.1220	Tb927_04_v4	328915	328133	171.8	265.8	171.3	432.7	622.8	676.0	534.4	572.7	507.7	282.4	386.9	255.7	660.9	544.8	524.5	631.6	600.5	636.6	1.8	TriTrypDB V5.0	No	Interacting	"leucine-rich repeat protein (LRRP), putative"
Tb927.4.1230	Tb927_04_v4	330303	329308	65.5	105.8	77.1	7758.4	5961.6	6664.1	7839.0	3869.8	3973.5	271.1	782.3	285.3	5404.6	3081.1	2402.9	4978.4	2875.8	2699.6	1.3	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.4.1240	Tb927_04_v4	331417	331064	6.1	6.6	7.8	7.5	10.1	6.0	52.9	16.5	22.2	103.4	70.1	84.1	227.3	199.0	191.2	140.9	119.0	160.2	0.7	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.4.1250	Tb927_04_v4	334558	331823	881.7	1014.0	444.5	293.3	273.6	298.2	269.5	233.4	213.2	1097.9	983.1	1025.0	709.7	828.3	1042.5	723.8	770.1	858.3	1.0	TriTrypDB V5.0	No	organelle biogenesis and structure	"peroxisome biogenesis factor 1, putative"
Tb927.4.1260	Tb927_04_v4	336016	335012	47.4	69.5	66.4	35.1	39.4	44.3	30.6	33.4	41.2	489.0	441.2	496.3	496.5	441.0	392.9	510.9	447.3	419.5	0.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1270	Tb927_04_v4	337939	336560	2081.2	1632.3	1832.2	940.0	734.9	852.3	983.7	1815.9	1341.5	1203.1	1408.7	1696.5	1125.8	826.6	780.7	1187.6	1675.3	1481.6	3.0	TriTrypDB V5.0	No	DNA-associated	"ruvB-like DNA helicase, putative"
Tb927.4.1280	Tb927_04_v4	339543	338347	202.8	194.2	138.8	142.9	117.1	104.6	85.3	85.5	64.7	547.4	476.3	551.3	518.5	563.5	714.4	388.7	416.7	587.6	1.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1290	Tb927_04_v4	340539	339925	70.3	102.5	84.9	67.0	77.7	110.3	27.4	70.7	65.5	549.9	607.5	375.1	368.4	370.3	328.0	368.8	413.2	323.9	0.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.130	Tb927_04_v4	13666	16569	309.4	472.1	282.3	22.7	41.4	38.8	110.3	58.0	49.1	340.0	189.2	167.4	99.0	555.9	330.7	540.8	359.2	405.3	94.3	TriTrypDB V5.0	Yes	ESAG/GRESAG	"receptor-type adenylate cyclase GRESAG 4, pseudogene, putative,receptor-type adenylate cyclase GRESAG 4, degenerate"
Tb927.4.1300	Tb927_04_v4	342776	341652	15718.8	20651.6	14457.5	8889.5	13478.7	15179.0	4946.6	13333.4	12282.0	5786.8	5273.8	8597.2	3945.9	4297.2	4745.8	2190.2	5390.0	6375.9	0.9	TriTrypDB V5.0	No	Metabolism	"hypothetical protein, conserved"
Tb927.4.1310	Tb927_04_v4	344530	343280	246.4	272.5	216.9	392.3	409.8	377.4	343.9	304.8	282.6	579.5	769.9	813.8	982.0	717.0	698.5	884.2	733.1	732.7	1.6	TriTrypDB V5.0	No	RNA-associated	"ZFP family member, putative (ZC3H9)"
Tb927.4.1320	Tb927_04_v4	347911	345185	126.8	128.0	108.5	161.2	113.1	68.3	131.9	168.3	152.2	546.8	382.1	572.4	768.0	720.9	840.6	700.6	597.5	980.7	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1330	Tb927_04_v4	351327	349237	1694.7	1267.1	1563.2	1893.8	1487.9	1412.5	1881.1	1512.5	1582.5	779.5	733.8	864.3	1258.3	1215.6	1446.6	911.1	920.3	1661.2	2.6	TriTrypDB V5.0	No	DNA-associated	"DNA topoisomerase IB, large subunit"
Tb927.4.1340	Tb927_04_v4	354283	351971	1076.0	727.4	804.0	648.2	350.3	350.8	586.9	625.5	640.2	928.5	699.6	1109.8	976.8	1078.2	1035.4	957.9	853.9	1328.0	1.4	TriTrypDB V5.0	No	RNA-associated	"cleavage and polyadenylation specificity factor subunit, putative (CPSF3)"
Tb927.4.1350	Tb927_04_v4	356010	354577	130.5	156.6	124.2	132.1	179.7	159.4	118.4	127.8	109.7	796.2	720.0	750.1	674.8	605.0	668.3	673.1	549.2	608.3	0.5	TriTrypDB V5.0	No	Metabolism	glyoxalase II (glx2-2)
Tb927.4.1360	Tb927_04_v4	357533	356652	3208.3	3039.3	2154.9	267.7	452.2	706.4	256.3	271.3	269.0	1918.6	2247.9	1502.3	442.7	435.0	468.4	703.0	624.4	374.4	0.5	TriTrypDB V5.0	No	Metabolism	"hypothetical protein, conserved"
Tb927.4.1370	Tb927_04_v4	358439	357984	75.0	71.8	95.0	46.5	46.4	57.5	68.7	94.3	116.5	971.1	928.7	698.7	716.1	394.4	294.9	1036.2	637.9	347.9	0.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1380	Tb927_04_v4	359220	358693	125.8	167.6	137.1	14.5	18.2	41.0	23.7	40.5	67.5	260.3	245.5	238.5	145.1	118.0	84.6	156.6	152.9	127.2	0.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.140	Tb927_04_v4	17401	17667	7.3	8.8	6.6	3.0	6.0	3.3	23.9	13.1	8.8	17.5	7.3	9.4	2.1	19.7	10.4	56.1	20.2	15.7	99.2	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.4.1420	Tb927_04_v4	368344	367940	119.6	78.6	148.2	177.1	88.8	163.8	195.2	195.6	181.5	272.5	286.2	252.3	290.6	244.5	212.0	304.8	259.0	236.2	0.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1430	Tb927_04_v4	370239	368836	216.4	234.0	251.7	309.6	308.9	331.3	155.0	151.5	160.7	374.3	291.6	387.7	534.0	570.0	794.1	243.1	274.2	447.4	0.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1440	Tb927_04_v4	371281	370664	83.3	59.7	85.9	33.1	29.3	19.6	25.7	23.7	37.4	287.3	303.7	273.6	339.0	322.8	281.3	383.6	337.5	304.0	0.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1450	Tb927_04_v4	372708	371443	25.7	48.4	37.8	75.8	101.9	110.0	100.0	102.2	83.0	268.1	329.6	313.1	470.9	453.9	545.5	743.7	522.5	552.4	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1460	Tb927_04_v4	374652	373162	157.1	163.3	164.4	455.0	549.1	580.6	300.0	307.5	210.9	567.1	690.5	697.9	1107.5	898.8	843.9	979.3	758.0	697.7	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1470	Tb927_04_v4	375490	375059	96.8	109.3	122.5	91.0	55.5	104.0	117.1	111.8	118.1	685.8	670.3	338.8	698.7	300.0	260.3	826.8	501.2	241.9	1.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1480	Tb927_04_v4	378668	376506	149.7	133.6	135.8	423.5	399.7	314.3	329.4	340.9	319.0	389.7	372.9	400.1	808.7	1078.0	1137.6	444.2	424.0	876.0	0.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1490	Tb927_04_v4	380871	379060	56.0	113.5	99.0	182.3	180.7	176.6	147.7	134.7	177.5	380.2	563.2	458.4	675.8	732.5	700.3	752.6	673.0	681.1	0.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.150	Tb927_04_v4	18000	18425	6.1	5.5	6.5	2.9	5.0	4.9	6.1	5.3	6.1	29.8	31.4	32.1	32.3	23.2	18.9	174.5	72.5	95.4	95.6	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.4.1500	Tb927_04_v4	387990	381487	1548.2	961.4	1001.2	487.3	289.7	268.0	555.4	769.1	794.7	1933.9	1161.2	1780.8	1382.3	2430.7	2177.3	1306.5	1327.7	2149.4	0.8	TriTrypDB V5.0	No	RNA-associated	RNA editing associated helicase 2 (REH2)
Tb927.4.1510	Tb927_04_v4	392201	388959	519.5	660.9	388.1	886.7	635.9	606.3	1097.7	754.8	806.0	780.8	908.4	989.5	1150.0	1593.2	1591.2	1314.9	1160.4	1968.7	0.5	TriTrypDB V5.0	No	Transporter	"phospholipid-translocating ATPase, putative"
Tb927.4.1520	Tb927_04_v4	393092	392499	135.2	95.0	132.9	61.4	65.6	94.4	66.1	74.8	106.8	267.3	301.9	276.6	350.6	384.4	317.6	409.5	284.4	283.5	1.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1530	Tb927_04_v4	396307	393395	196.7	173.3	140.0	112.6	77.7	98.0	107.1	75.7	81.7	729.1	640.6	745.3	663.8	1038.3	1077.1	538.0	504.5	932.5	1.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1540	Tb927_04_v4	400263	398737	1648.6	1340.9	1049.6	1307.7	1221.4	1021.1	948.2	1291.5	1254.9	548.1	294.4	298.6	305.9	875.0	729.9	250.0	306.9	438.4	0.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1550	Tb927_04_v4	403495	402146	113.4	89.4	87.6	745.3	880.2	772.2	1101.1	475.4	846.0	412.6	573.3	564.9	1082.2	1369.7	1292.5	1116.7	833.7	1453.1	0.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1560	Tb927_04_v4	406026	404419	163.4	288.9	176.5	397.6	378.5	291.6	272.0	261.7	226.6	315.8	416.4	442.6	590.4	697.0	627.6	422.2	414.4	495.4	1.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1570	Tb927_04_v4	407293	406346	35.1	36.5	42.9	33.4	63.6	54.6	40.4	41.3	55.8	607.5	822.6	556.6	702.6	495.3	396.3	692.7	692.3	425.8	0.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1580	Tb927_04_v4	408564	407935	190.6	108.4	176.0	126.8	109.0	127.1	262.1	174.3	228.8	493.8	589.9	607.7	572.5	470.3	437.1	511.7	548.3	547.2	1.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1590	Tb927_04_v4	409995	408940	162.0	170.0	183.9	140.1	114.1	140.9	182.7	132.0	142.5	502.5	624.1	595.6	729.2	512.3	559.2	741.3	541.2	611.2	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.160	Tb927_04_v4	18596	22942	39.1	100.1	46.1	164.5	40.4	76.2	475.6	440.5	301.0	188.6	182.8	112.4	212.3	257.9	212.9	1271.4	664.4	1039.7	94.0	TriTrypDB V5.0	Yes	Interacting	"leucine-rich repeat protein (LRRP, pseudogene), putative,leucine-rich repeat protein 1 (LRRP1), frameshift"
Tb927.4.1600	Tb927_04_v4	411312	410608	344.3	423.6	240.7	137.2	241.2	332.1	144.1	155.0	189.7	865.3	1157.7	807.0	659.8	491.0	406.7	681.5	709.0	484.2	1.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.4.1610	Tb927_04_v4	413174	412095	170.4	154.6	222.7	207.5	189.8	207.1	318.5	376.3	275.3	466.5	523.4	487.4	638.6	499.3	441.4	774.2	751.2	697.1	0.4	TriTrypDB V5.0	No	transporter	"hypothetical protein, conserved"
Tb927.4.1620	Tb927_04_v4	415758	414313	76.2	95.9	74.6	131.1	92.9	94.3	76.8	66.9	75.4	338.3	409.9	389.5	497.1	517.7	571.4	350.1	408.0	507.0	1.5	TriTrypDB V5.0	No	Phosphorylation	"phosphatidylinositol 4-phosphate 5-kinase alpha, putative (PIP5KII-alpha)"
Tb927.4.1630	Tb927_04_v4	418548	416437	547.3	571.7	558.5	522.9	511.8	451.2	768.4	671.3	544.4	1033.5	1412.4	1386.7	1326.7	1180.3	1233.6	1460.2	1223.9	1426.1	0.9	TriTrypDB V5.0	No	RNA-associated	ribosomal RNA processing protein 6 (RRP6)
