# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-F" "SAF" "-a" "merge_macs_BSF_B/merge_macs_BSF_B.SAF" "-o" "merge_macs_BSF_B/merge_macs_BSF_B_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam
NA_peak_5654	fake_vsgs	3532454	3533136	.	683	231	1307	1411	1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5655	fake_vsgs	3534034	3534635	.	602	73	824	814	1446	0	0	4	2	0	0	18	53	0	0	12	51	0	0	7	97
NA_peak_5656	fake_vsgs	3534825	3535326	.	502	648	876	859	1078	0	0	37	13	0	0	11	73	0	0	16	75	0	0	15	85
NA_peak_5657	fake_vsgs	3541146	3541762	.	617	2195	3022	3032	3341	0	45	85	62	1	0	34	179	1	0	41	175	0	0	32	172
NA_peak_5658	fake_vsgs	3543106	3543429	.	324	113	201	166	153	1	0	4	3	14	0	4	3	22	0	10	3	45	1	1	0
NA_peak_5659	fake_vsgs	3545173	3545767	.	595	875	2710	1423	1227	6	63	0	0	56	133	0	0	52	67	0	0	48	43	0	0
NA_peak_5660	fake_vsgs	3546661	3547243	.	583	743	930	1227	2000	0	2	90	8	9	0	12	67	10	0	16	83	13	1	11	121
NA_peak_5661	fake_vsgs	3556057	3556437	.	381	610	585	686	539	0	0	89	4	0	0	4	69	0	0	6	79	0	0	8	55
NA_peak_5662	fake_vsgs	3559284	3559825	.	542	1512	1984	1681	2174	2	20	0	0	9	0	0	0	3	0	0	0	3	0	0	0
NA_peak_5663	fake_vsgs	3561854	3562196	.	343	265	533	225	245	11	11	1	0	21	46	1	0	29	0	0	0	29	1	0	0
NA_peak_5664	fake_vsgs	3562705	3563008	.	304	34	259	263	339	4	4	0	0	19	6	0	2	36	2	0	0	40	0	0	0
NA_peak_5665	fake_vsgs	3563852	3564522	.	671	93	305	122	197	0	0	2	9	0	0	2	3	0	0	0	0	0	0	0	2
NA_peak_5666	fake_vsgs	3565501	3565899	.	399	86	140	73	19	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1
NA_peak_5667	fake_vsgs	3568589	3568896	.	308	2314	1938	814	2182	145	57	1	8	19	0	0	0	4	0	0	0	0	4	0	0
NA_peak_5668	fake_vsgs	3571596	3572239	.	644	2001	2879	3004	3267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5669	fake_vsgs	3572672	3573053	.	382	535	708	505	483	39	24	34	5	63	40	0	3	51	29	0	0	44	21	0	1
NA_peak_5670	fake_vsgs	3575741	3576115	.	375	274	1158	751	862	18	14	8	15	146	1	8	31	84	1	7	28	90	0	5	35
NA_peak_5671	fake_vsgs	3576475	3576879	.	405	6	60	46	158	0	3	0	0	8	0	1	0	5	0	0	0	16	0	0	0
NA_peak_5672	fake_vsgs	3577149	3577502	.	354	38	65	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5673	fake_vsgs	3578577	3579039	.	463	404	367	345	462	0	0	3	17	1	0	1	23	0	0	3	27	0	0	1	26
NA_peak_5674	fake_vsgs	3582606	3582956	.	351	127	367	387	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5675	fake_vsgs	3586231	3586841	.	611	290	1557	1759	2438	0	0	16	10	0	0	26	89	0	0	26	111	0	0	40	128
NA_peak_5676	fake_vsgs	3587807	3588407	.	601	511	1093	892	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5677	fake_vsgs	3588601	3589002	.	402	376	550	359	223	0	7	0	20	0	12	2	29	0	0	3	15	0	0	3	15
NA_peak_5678	fake_vsgs	3589331	3589646	.	316	607	724	446	524	0	0	30	53	0	0	1	104	0	0	1	73	0	0	9	67
NA_peak_5679	fake_vsgs	3592367	3592742	.	376	592	492	572	603	26	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5680	fake_vsgs	3594022	3594429	.	408	47	98	39	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5681	fake_vsgs	3595525	3596015	.	491	44	156	85	73	4	0	0	0	5	0	0	0	7	0	0	0	5	0	0	0
NA_peak_5682	fake_vsgs	3600147	3600567	.	421	49	88	132	72	2	6	0	0	4	6	0	0	8	0	0	0	4	1	0	0
NA_peak_5683	fake_vsgs	3608472	3608949	.	478	288	484	284	186	1	9	2	0	0	0	0	3	0	0	0	0	0	0	0	2
NA_peak_5684	fake_vsgs	3620224	3620578	.	355	3	1967	2684	4821	0	0	0	0	443	0	0	0	618	0	0	0	985	1	0	1
NA_peak_5685	fake_vsgs	3625155	3625790	.	636	630	2266	1109	837	33	37	8	26	152	0	1	91	98	6	1	52	87	1	0	0
NA_peak_5686	fake_vsgs	3630534	3630979	.	446	265	280	152	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5687	fake_vsgs	3632222	3632589	.	368	146	148	156	196	3	2	5	10	12	0	0	4	13	1	0	0	17	0	1	0
NA_peak_5688	fake_vsgs	3635854	3636207	.	354	169	262	100	81	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
NA_peak_5689	fake_vsgs	3637389	3637744	.	356	516	813	789	1036	5	0	22	13	41	0	7	25	32	1	11	24	13	1	10	27
NA_peak_5690	fake_vsgs	3644950	3645283	.	334	64	195	207	337	2	2	0	0	23	5	0	0	36	1	0	0	52	0	0	0
NA_peak_5691	fake_vsgs	3645653	3646076	.	424	36	337	449	686	0	1	0	0	34	0	0	0	53	0	0	0	73	2	0	0
NA_peak_5692	fake_vsgs	3649364	3649814	.	451	86	399	342	247	0	0	2	1	2	0	12	0	6	0	7	0	4	0	7	0
NA_peak_5693	fake_vsgs	3650809	3651276	.	468	294	690	631	674	15	13	0	0	73	2	0	0	73	1	0	0	76	3	0	0
NA_peak_5694	fake_vsgs	3653074	3653585	.	512	1078	2124	1761	2064	42	31	1	0	74	0	0	5	76	0	0	4	81	1	0	3
NA_peak_5695	fake_vsgs	3653818	3654343	.	526	198	1092	1404	2116	8	2	22	19	102	3	1	3	146	2	4	0	200	2	1	0
NA_peak_5696	fake_vsgs	3654516	3655096	.	581	1074	6816	4600	2717	26	22	0	0	401	1	0	2	284	0	0	2	156	0	0	0
NA_peak_5697	fake_vsgs	3655273	3655746	.	474	693	1085	901	994	12	36	0	4	69	0	0	0	78	0	1	4	61	1	0	3
NA_peak_5698	fake_vsgs	3656007	3656618	.	612	996	2761	3142	2244	17	41	0	2	1	87	0	7	3	183	4	1	3	124	0	1
NA_peak_5699	fake_vsgs	3658942	3659519	.	578	108	319	138	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5700	fake_vsgs	3661161	3661783	.	623	157	436	404	910	57	1	0	0	20	0	0	0	33	0	0	0	78	0	0	0
NA_peak_5701	fake_vsgs	3664247	3664743	.	497	23	274	391	622	0	1	0	0	9	0	0	0	24	0	0	0	27	3	0	0
NA_peak_5702	fake_vsgs	3665689	3666183	.	495	731	1084	927	959	14	36	0	1	83	0	2	0	63	0	1	3	61	0	0	4
NA_peak_5703	fake_vsgs	3671569	3672179	.	611	457	2399	765	478	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5704	fake_vsgs	3675395	3675805	.	411	354	507	554	1014	0	3	4	29	2	0	0	0	0	0	0	0	1	0	0	0
NA_peak_5705	fake_vsgs	3676063	3676610	.	548	732	1592	1466	2088	0	4	5	0	0	0	18	0	1	0	9	0	2	0	0	0
NA_peak_5706	fake_vsgs	3676853	3677296	.	444	645	1875	1654	1779	23	11	1	1	110	0	0	6	78	0	0	7	68	1	0	12
NA_peak_5707	fake_vsgs	3687841	3688507	.	667	111	2758	3324	3610	0	0	5	6	1	0	21	217	1	0	24	206	4	0	33	221
NA_peak_5708	fake_vsgs	3691751	3692139	.	389	243	299	255	194	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
NA_peak_5709	fake_vsgs	3692285	3692837	.	553	490	1022	850	769	24	20	0	0	71	17	0	0	71	11	0	0	67	4	0	0
NA_peak_5710	fake_vsgs	3702769	3703101	.	333	306	392	167	215	12	20	0	0	33	1	0	0	4	1	0	0	5	0	0	0
NA_peak_5711	fake_vsgs	3703398	3703804	.	407	544	690	728	1045	0	0	43	55	0	0	2	60	0	0	5	62	0	0	6	71
NA_peak_5712	fake_vsgs	3704751	3705388	.	638	411	1398	1858	3432	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5713	fake_vsgs	3708627	3709104	.	478	47	1951	1520	2280	8	7	0	0	329	0	0	3	303	0	1	0	406	0	0	0
NA_peak_5714	fake_vsgs	3709897	3710402	.	506	349	428	742	909	22	1	0	19	0	0	5	20	0	0	9	51	0	0	14	49
NA_peak_5715	fake_vsgs	3711378	3711925	.	548	497	978	1036	1404	32	11	4	0	74	0	0	0	83	2	0	0	103	5	0	0
NA_peak_5716	fake_vsgs	3718043	3718476	.	434	199	367	421	341	8	0	0	0	4	0	0	0	3	0	0	0	4	0	1	0
NA_peak_5717	fake_vsgs	3722319	3722871	.	553	772	1078	1191	1115	20	6	63	14	8	0	3	32	8	0	7	21	3	0	5	40
NA_peak_5718	fake_vsgs	3724496	3724968	.	473	604	1446	1264	1250	8	21	6	0	72	3	1	6	54	0	0	6	63	1	0	7
NA_peak_5719	fake_vsgs	3725936	3726484	.	549	271	1141	905	761	11	9	0	0	71	1	0	0	62	1	0	0	41	0	0	0
NA_peak_5720	fake_vsgs	3726598	3726984	.	387	383	1994	2032	2456	0	0	7	29	0	0	46	185	0	0	32	215	0	0	52	210
NA_peak_5721	fake_vsgs	3728789	3729404	.	616	214	801	813	1117	2	0	0	0	4	0	0	0	1	0	0	0	4	0	0	0
NA_peak_5722	fake_vsgs	3730230	3730827	.	598	1062	1979	1694	792	0	0	0	41	1	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5723	fake_vsgs	3732415	3732819	.	405	130	112	89	105	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3
NA_peak_5724	fake_vsgs	3733142	3733638	.	497	127	317	146	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5725	fake_vsgs	3738336	3738774	.	439	427	371	409	577	5	0	22	6	0	0	7	24	1	0	6	27	1	0	7	32
NA_peak_5726	fake_vsgs	3739163	3739482	.	320	202	316	105	47	17	15	0	1	43	7	0	0	11	1	0	0	5	1	0	0
NA_peak_5727	fake_vsgs	3741795	3742312	.	518	46	257	294	347	0	1	2	0	0	1	2	1	0	0	0	0	0	0	0	0
NA_peak_5728	fake_vsgs	3742635	3743141	.	507	90	122	101	82	3	1	0	0	5	0	0	0	1	0	0	0	1	1	0	0
NA_peak_5729	fake_vsgs	3747621	3748026	.	406	159	141	102	120	0	0	16	3	0	0	1	0	0	0	0	0	0	0	0	0
NA_peak_5730	fake_vsgs	3748409	3748830	.	422	19	221	218	320	2	1	0	0	13	0	0	0	17	0	0	0	19	1	0	0
NA_peak_5731	fake_vsgs	3748994	3749627	.	634	727	1579	1571	1175	0	0	2	5	0	0	1	1	0	0	0	0	0	0	0	0
NA_peak_5732	fake_vsgs	3754163	3754515	.	353	178	437	333	383	11	0	5	1	70	0	0	6	58	1	0	5	75	0	0	7
NA_peak_5733	fake_vsgs	3762749	3763189	.	441	453	685	267	118	32	9	0	0	53	6	0	1	19	4	0	0	16	0	0	0
NA_peak_5734	fake_vsgs	3763335	3763898	.	564	11	205	286	992	0	1	0	0	0	2	0	0	1	3	0	0	0	1	0	0
NA_peak_5735	fake_vsgs	3771899	3772549	.	651	267	3792	2656	1937	0	0	0	2	0	0	1	35	0	0	0	33	0	0	1	22
NA_peak_5736	fake_vsgs	3773463	3773889	.	427	484	550	296	134	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0
NA_peak_5737	fake_vsgs	3777798	3778134	.	337	235	259	73	100	26	8	0	0	23	2	0	0	5	0	0	0	11	0	0	0
NA_peak_5738	fake_vsgs	3779758	3780076	.	319	55	174	90	73	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0
NA_peak_5739	fake_vsgs	3782596	3783090	.	495	776	2072	1691	1732	21	10	0	2	91	1	3	17	65	1	3	18	79	1	1	20
NA_peak_5740	fake_vsgs	3784072	3784457	.	386	774	609	545	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5741	fake_vsgs	3799552	3800192	.	641	12	429	98	443	0	0	0	0	2	0	0	1	0	0	0	0	4	0	0	0
NA_peak_5742	fake_vsgs	3804529	3805020	.	492	769	816	763	851	2	54	66	19	21	0	0	69	37	5	5	33	49	0	0	0
NA_peak_5743	fake_vsgs	3806653	3807144	.	492	95	403	255	198	0	0	1	4	5	0	9	16	0	0	3	20	1	0	2	11
NA_peak_5744	fake_vsgs	3808784	3809237	.	454	17	303	238	182	2	0	0	0	17	1	0	0	18	0	0	0	8	0	0	0
NA_peak_5745	fake_vsgs	3812924	3813554	.	631	113	717	802	905	0	3	4	2	8	0	0	9	11	0	0	1	14	0	0	0
NA_peak_5746	fake_vsgs	3818533	3818980	.	448	714	1526	1803	2141	13	2	0	5	17	51	0	1	21	55	0	6	23	65	0	0
NA_peak_5747	fake_vsgs	3820047	3820403	.	357	88	140	100	85	0	0	8	14	0	0	12	23	0	0	10	28	0	0	9	27
NA_peak_5748	fake_vsgs	3820782	3821212	.	431	52	414	296	567	0	2	0	0	35	0	0	0	39	1	0	0	60	1	0	0
NA_peak_5749	fake_vsgs	3821340	3821962	.	623	592	2992	3352	3953	3	5	18	17	85	2	6	78	82	3	3	90	103	1	3	120
NA_peak_5750	fake_vsgs	3822205	3822560	.	356	38	108	33	123	4	0	0	0	14	0	0	0	3	0	0	0	13	0	0	0
NA_peak_5751	fake_vsgs	3824167	3824683	.	517	598	1325	1192	1394	3	0	0	0	1	3	0	0	0	1	0	0	2	0	0	0
NA_peak_5752	fake_vsgs	3829190	3829533	.	344	396	325	331	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5753	fake_vsgs	3830609	3831012	.	404	77	353	357	546	0	4	0	0	14	0	0	0	17	0	0	0	23	1	0	0
NA_peak_5754	fake_vsgs	3831129	3831655	.	527	367	1212	1227	1511	6	18	0	0	44	1	0	0	31	0	0	0	36	1	0	0
NA_peak_5755	fake_vsgs	3842309	3842855	.	547	842	1817	1186	1268	99	81	14	2	252	0	7	14	152	0	9	17	144	0	10	19
NA_peak_5756	fake_vsgs	3844502	3844953	.	452	104	177	113	115	3	0	2	3	19	0	5	3	7	0	0	2	9	0	0	4
NA_peak_5757	fake_vsgs	3846601	3847040	.	440	150	172	271	440	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0
NA_peak_5758	fake_vsgs	3851402	3851889	.	488	306	1080	1050	1843	7	13	7	2	97	3	0	0	87	6	0	0	157	4	0	0
NA_peak_5759	fake_vsgs	3852861	3853245	.	385	300	865	634	815	9	19	0	0	78	3	0	2	65	1	2	3	86	2	2	2
NA_peak_5760	fake_vsgs	3861004	3861489	.	486	606	875	625	117	22	0	5	1	29	0	0	0	28	0	0	0	0	0	1	0
NA_peak_5761	fake_vsgs	3861709	3862191	.	483	264	1061	1231	1638	10	8	0	0	60	5	0	2	96	3	0	1	92	1	0	1
NA_peak_5762	fake_vsgs	3863788	3864165	.	378	278	526	350	433	0	3	27	18	0	0	12	41	0	0	14	43	0	0	12	31
NA_peak_5763	fake_vsgs	3866461	3866971	.	511	104	306	371	416	2	0	4	6	0	0	4	20	0	0	7	27	0	0	9	24
NA_peak_5764	fake_vsgs	3869298	3869786	.	489	323	429	400	571	15	18	16	7	36	4	3	13	33	6	2	5	70	3	1	4
NA_peak_5765	fake_vsgs	3870573	3871204	.	632	29	1203	1550	2774	2	3	0	0	104	48	0	0	133	57	0	0	230	90	0	0
NA_peak_5766	fake_vsgs	3874042	3874583	.	542	581	1655	988	877	2	2	2	3	8	10	1	7	8	2	0	1	10	3	0	3
NA_peak_5767	fake_vsgs	3877461	3877968	.	508	60	121	113	206	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2
NA_peak_5768	fake_vsgs	3881547	3882101	.	555	9	179	180	241	0	0	0	0	1	0	0	1	7	0	0	0	8	0	0	0
NA_peak_5769	fake_vsgs	3892444	3893063	.	620	2098	10342	10640	9082	0	2	90	75	2	1	547	52	0	1	600	30	0	3	516	16
NA_peak_5770	fake_vsgs	3899285	3899600	.	316	25	556	673	667	0	0	1	0	0	0	1	13	0	0	2	19	0	0	3	7
NA_peak_5771	fake_vsgs	3901338	3901778	.	441	60	115	66	174	3	3	0	0	19	0	0	0	13	0	0	0	27	0	0	0
NA_peak_5772	fake_vsgs	3912174	3912669	.	496	203	687	697	915	0	2	5	2	0	0	6	46	0	0	10	52	0	0	10	51
NA_peak_5773	fake_vsgs	3912841	3913246	.	406	407	426	368	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5774	fake_vsgs	3914133	3914535	.	403	482	573	522	501	0	1	11	0	1	0	0	0	0	0	0	0	2	0	0	0
NA_peak_5775	fake_vsgs	3914799	3915398	.	600	1157	2997	2141	1266	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5776	fake_vsgs	3916170	3916624	.	455	2875	10819	13963	17793	113	53	1	0	793	12	0	0	826	8	0	0	1165	4	0	0
NA_peak_5777	fake_vsgs	3920246	3920629	.	384	465	684	627	604	1	0	21	41	9	1	17	72	10	1	16	56	8	0	9	58
NA_peak_5778	fake_vsgs	3923738	3924160	.	423	192	629	268	195	6	0	0	0	11	3	0	0	2	0	0	0	2	0	0	0
NA_peak_5779	fake_vsgs	3926294	3926807	.	514	650	1205	1067	1163	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5780	fake_vsgs	3928957	3929483	.	527	1004	1049	778	712	3	10	0	1	8	0	0	9	12	0	0	0	11	0	0	0
NA_peak_5781	fake_vsgs	3932995	3933415	.	421	68	222	241	294	0	0	0	0	2	0	0	3	2	0	0	5	9	0	0	4
NA_peak_5782	fake_vsgs	3933790	3934106	.	317	27	43	38	50	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5783	fake_vsgs	3935215	3935589	.	375	14	77	69	178	0	1	0	0	12	0	0	0	11	0	0	0	33	1	0	0
NA_peak_5784	fake_vsgs	3935877	3936283	.	407	37	271	308	479	0	0	0	3	20	0	0	0	42	1	0	0	56	0	0	0
NA_peak_5785	fake_vsgs	3936415	3936828	.	414	13	51	26	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5786	fake_vsgs	3939047	3939438	.	392	16	27	24	176	4	4	0	1	2	3	2	0	4	0	0	1	3	1	2	18
NA_peak_5787	fake_vsgs	3948419	3948937	.	519	236	996	969	1412	0	0	0	0	6	0	0	0	3	0	0	0	4	0	0	0
NA_peak_5788	fake_vsgs	3949170	3949495	.	326	555	719	177	243	42	3	0	0	58	2	0	1	14	1	0	0	17	0	0	0
NA_peak_5789	fake_vsgs	3950438	3950935	.	498	680	3066	1404	395	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5790	fake_vsgs	3952681	3952996	.	316	57	222	157	240	11	6	0	0	33	3	0	0	25	0	0	0	26	0	0	0
NA_peak_5791	fake_vsgs	3957180	3957488	.	309	93	126	66	71	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
NA_peak_5792	fake_vsgs	3957747	3958275	.	529	291	442	467	693	4	2	14	3	16	1	3	26	12	2	6	29	20	1	7	59
NA_peak_5793	fake_vsgs	3958474	3958896	.	423	228	233	315	214	10	18	0	0	60	0	0	0	87	1	0	0	57	0	0	0
NA_peak_5794	fake_vsgs	3960390	3960883	.	494	135	481	234	381	1	0	0	4	0	0	0	41	0	0	0	0	0	0	0	21
NA_peak_5795	fake_vsgs	3962371	3962941	.	571	471	1891	967	1243	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	1
NA_peak_5796	fake_vsgs	3964475	3964948	.	474	447	923	861	696	38	25	0	0	79	3	0	0	69	6	0	0	46	3	0	0
NA_peak_5797	fake_vsgs	3969093	3969593	.	501	178	803	385	335	24	11	0	0	66	2	0	0	32	2	0	0	17	0	0	0
NA_peak_5798	fake_vsgs	3975650	3976217	.	568	508	700	708	831	2	7	6	0	23	4	1	1	24	0	1	5	35	0	0	4
NA_peak_5799	fake_vsgs	3976378	3976879	.	502	124	505	627	684	16	0	0	0	54	5	0	0	52	0	1	0	56	0	0	0
NA_peak_5800	fake_vsgs	3987522	3988060	.	539	311	731	774	695	0	0	0	1	0	0	0	3	0	0	0	2	0	0	1	5
NA_peak_5801	fake_vsgs	3988925	3989333	.	409	169	441	197	119	11	8	0	0	49	10	0	0	16	3	0	0	7	3	0	0
NA_peak_5802	fake_vsgs	3990137	3990701	.	565	668	2158	1839	1965	10	4	0	0	38	0	0	0	39	3	0	0	37	1	0	0
NA_peak_5803	fake_vsgs	3991471	3992013	.	543	88	327	342	499	0	0	1	3	1	0	0	2	2	0	0	0	2	0	0	0
NA_peak_5804	fake_vsgs	3996030	3996518	.	489	307	901	1003	1450	9	0	11	14	0	0	18	66	1	0	18	71	1	0	23	91
NA_peak_5805	fake_vsgs	4005916	4006381	.	466	20	105	62	72	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	1
NA_peak_5806	fake_vsgs	4007792	4008284	.	493	317	293	294	316	0	0	11	0	0	0	0	0	0	0	0	2	0	0	0	0
NA_peak_5807	fake_vsgs	4008504	4008899	.	396	298	428	261	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5808	fake_vsgs	4009167	4009510	.	344	38	173	142	253	0	0	5	0	0	0	5	43	0	0	6	36	0	0	9	50
NA_peak_5809	fake_vsgs	4009821	4010187	.	367	101	111	85	174	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5810	fake_vsgs	4014334	4014824	.	491	408	1384	1193	1359	23	13	0	1	71	1	0	13	65	0	1	14	93	4	0	7
NA_peak_5811	fake_vsgs	4014993	4015476	.	484	391	933	625	664	1	7	15	0	4	2	16	0	4	0	0	0	3	0	0	0
NA_peak_5812	fake_vsgs	4015609	4016169	.	561	225	958	891	981	0	0	0	0	4	0	0	0	4	0	0	0	5	0	0	0
NA_peak_5813	fake_vsgs	4018875	4019205	.	331	252	510	455	706	25	1	0	2	32	0	0	0	46	0	0	1	80	0	0	0
NA_peak_5814	fake_vsgs	4020179	4020687	.	509	18	95	91	76	0	0	0	0	0	0	2	2	0	0	0	5	0	0	1	2
NA_peak_5815	fake_vsgs	4022082	4022514	.	433	171	417	426	526	4	1	17	5	3	0	15	36	0	0	10	29	0	0	18	58
NA_peak_5816	fake_vsgs	4023479	4023916	.	438	605	914	690	486	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NA_peak_5817	fake_vsgs	4027271	4027711	.	441	54	158	272	223	0	0	0	1	8	0	0	0	27	0	0	0	13	1	0	0
NA_peak_5818	fake_vsgs	4030553	4030947	.	395	181	357	122	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5819	fake_vsgs	4032502	4032955	.	454	180	328	262	191	0	0	2	0	0	0	0	1	0	0	1	5	0	0	0	1
NA_peak_5820	fake_vsgs	4034354	4034892	.	539	799	1281	1596	378	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_5821	fake_vsgs	4045296	4045635	.	340	523	765	993	2143	1	2	23	57	0	0	29	76	0	3	37	114	0	0	56	190
NA_peak_5822	fake_vsgs	4045954	4046454	.	501	302	1260	1349	1547	0	0	0	7	0	0	18	32	0	0	15	33	0	0	18	36
