,Chromosome,Peak_Start,Peak_End,Peak_Name,UTR_Start,UTR_End,UTR_Gene_ID,UTR_Strand,UTR_Peak_overlap,Control_total,Control_F,Control_R,Treatment_total,Treatment_F,Treatment_R,Treatment_fraction_F,Treatment_fraction_R,Treatment_total_corrected_F,Treatment_total_corrected_R,download_seq,is_fully_contained
1426,Tb927_10_v5.1,332710,333229,NA_peak_4266,333034,333297,Tb927.10.1230,-,195,125,12,1,567,22,3,0.88,0.12,498.96,68.03999999999999,Tb927_10_v5.1:333034..333229:r,False
1427,Tb927_10_v5.1,333259,333797,NA_peak_4267,333034,333297,Tb927.10.1230,-,38,120,11,2,571,16,12,0.5714285714285714,0.4285714285714286,326.2857142857143,244.71428571428572,Tb927_10_v5.1:333259..333297:r,False
1428,Tb927_10_v5.1,334510,335730,NA_peak_4268,334650,334874,Tb927.10.1240,-,224,477,14,11,20931,91,932,0.08895405669599218,0.9110459433040078,1861.8973607038124,19069.102639296187,Tb927_10_v5.1:334650..334874:r,False
1429,Tb927_10_v5.1,351885,353628,NA_peak_4272,352538,352677,Tb927.10.1330,-,139,1557,45,35,20603,318,503,0.3873325213154689,0.6126674786845311,7980.211936662606,12622.788063337393,Tb927_10_v5.1:352538..352677:r,False
1430,Tb927_10_v5.1,360254,360897,NA_peak_4274,359858,360397,Tb927.10.1370,-,143,430,14,9,4546,106,70,0.6022727272727273,0.3977272727272727,2737.9318181818185,1808.0681818181818,Tb927_10_v5.1:360254..360397:r,False
1431,Tb927_10_v5.1,362356,363122,NA_peak_4275,362131,362365,Tb927.10.1380,-,9,3470,171,162,14797,158,1060,0.1297208538587849,0.8702791461412152,1919.4794745484403,12877.52052545156,Tb927_10_v5.1:362356..362365:r,False
1432,Tb927_10_v5.1,369583,370544,NA_peak_4277,369550,369754,Tb927.10.1410,-,171,1649,32,148,12401,134,698,0.16105769230769232,0.8389423076923077,1997.2764423076924,10403.723557692309,Tb927_10_v5.1:369583..369754:r,False
1433,Tb927_10_v5.1,385641,387233,NA_peak_4280,387065,387759,Tb927.10.1460,-,168,619,42,6,5739,306,27,0.918918918918919,0.08108108108108103,5273.675675675676,465.32432432432404,Tb927_10_v5.1:387065..387233:r,False
1434,Tb927_10_v5.1,413600,414843,NA_peak_4286,414766,415020,Tb927.10.1520,-,77,1595,17,21,8328,152,17,0.8994082840236687,0.10059171597633132,7490.2721893491125,837.7278106508872,Tb927_10_v5.1:414766..414843:r,False
1435,Tb927_10_v5.1,436610,437665,NA_peak_4288,436730,437584,Tb927.10.1610,-,854,1610,15,79,8228,182,49,0.7878787878787878,0.21212121212121215,6482.666666666666,1745.3333333333337,Tb927_10_v5.1:436730..437584:r,False
1436,Tb927_10_v5.1,444717,445802,NA_peak_4289,444726,446332,Tb927.10.1640,-,1076,631,32,11,3435,64,63,0.5039370078740157,0.49606299212598426,1731.023622047244,1703.976377952756,Tb927_10_v5.1:444726..445802:r,False
1437,Tb927_10_v5.1,464717,466248,NA_peak_4294,465224,465798,Tb927.10.1750,+,574,435,18,13,5544,76,294,0.20540540540540542,0.7945945945945946,1138.7675675675675,4405.232432432433,Tb927_10_v5.1:465224..465798:f,False
1438,Tb927_10_v5.1,466426,467277,NA_peak_4295,466432,466497,Tb927.10.1760,+,65,18,2,0,717,29,1,0.9666666666666667,0.033333333333333326,693.1,23.899999999999995,Tb927_10_v5.1:466432..466497:f,False
1439,Tb927_10_v5.1,466426,467277,NA_peak_4295,466530,467112,Tb927.10.1770,-,582,18,2,0,717,29,1,0.9666666666666667,0.033333333333333326,693.1,23.899999999999995,Tb927_10_v5.1:466530..467112:r,False
1440,Tb927_10_v5.1,476789,477274,NA_peak_4301,477035,477084,Tb927.10.1800,+,49,55,1,5,434,21,21,0.5,0.5,217.0,217.0,Tb927_10_v5.1:477035..477084:f,False
1441,Tb927_10_v5.1,477305,477719,NA_peak_4302,477611,477722,Tb927.10.1810,+,108,88,2,13,547,34,41,0.4533333333333333,0.5466666666666666,247.97333333333333,299.02666666666664,Tb927_10_v5.1:477611..477719:f,False
1442,Tb927_10_v5.1,479212,479723,NA_peak_4303,478648,479992,Tb927.10.1820,+,511,430,20,21,2177,52,67,0.4369747899159664,0.5630252100840336,951.2941176470588,1225.7058823529412,Tb927_10_v5.1:479212..479723:f,True
1443,Tb927_10_v5.1,502340,503344,NA_peak_4306,503104,504213,Tb927.10.1910,+,240,1367,57,66,15961,38,859,0.042363433667781496,0.9576365663322185,676.1627647714605,15284.837235228539,Tb927_10_v5.1:503104..503344:f,False
1444,Tb927_10_v5.1,521435,522249,NA_peak_4308,521361,521448,Tb927.10.1980,+,13,2908,49,91,12253,132,382,0.25680933852140075,0.7431906614785992,3146.6848249027234,9106.315175097277,Tb927_10_v5.1:521435..521448:f,False
1445,Tb927_10_v5.1,522574,524487,NA_peak_4309,524342,524455,Tb927.10.1990,+,113,8827,275,93,48210,792,548,0.591044776119403,0.408955223880597,28494.268656716416,19715.731343283584,Tb927_10_v5.1:524342..524455:f,False
1446,Tb927_10_v5.1,530976,531763,NA_peak_4311,531234,531586,Tb927.10.2020,+,352,253,9,11,2178,141,0,1.0,0.0,2178.0,0.0,Tb927_10_v5.1:531234..531586:f,False
1447,Tb927_10_v5.1,537447,538867,NA_peak_4312,536874,537670,Tb927.10.2040,+,223,7250,45,331,33146,28,1224,0.022364217252396165,0.9776357827476039,741.2843450479232,32404.715654952077,Tb927_10_v5.1:537447..537670:f,False
1448,Tb927_10_v5.1,553894,555100,NA_peak_4314,554796,554897,Tb927.10.2130,+,101,1275,127,4,15301,891,94,0.9045685279187817,0.09543147208121827,13840.80304568528,1460.1969543147209,Tb927_10_v5.1:554796..554897:f,False
1449,Tb927_10_v5.1,560099,560722,NA_peak_4315,559253,560111,Tb927.10.2160,+,12,270,2,7,1183,7,37,0.1590909090909091,0.8409090909090909,188.20454545454544,994.7954545454546,Tb927_10_v5.1:560099..560111:f,False
1450,Tb927_10_v5.1,569449,570502,NA_peak_4317,569813,571242,Tb927.10.2210,+,689,632,9,12,4151,59,83,0.4154929577464789,0.5845070422535211,1724.7112676056338,2426.288732394366,Tb927_10_v5.1:569813..570502:f,False
1451,Tb927_10_v5.1,575292,577248,NA_peak_4320,574755,575694,Tb927.10.2220,+,402,1030,13,43,8537,33,359,0.08418367346938775,0.9158163265306123,718.6760204081633,7818.323979591837,Tb927_10_v5.1:575292..575694:f,False
1452,Tb927_10_v5.1,583149,583459,NA_peak_4321,582981,584510,Tb927.10.2250,+,310,521,0,57,2191,0,1,0.0,1.0,0.0,2191.0,Tb927_10_v5.1:583149..583459:f,True
1453,Tb927_10_v5.1,590446,591655,NA_peak_4323,590665,590875,Tb927.10.2270,+,210,753,25,24,4153,54,183,0.22784810126582278,0.7721518987341772,946.253164556962,3206.746835443038,Tb927_10_v5.1:590665..590875:f,False
1454,Tb927_10_v5.1,593770,594078,NA_peak_4324,593772,594326,Tb927.10.2280,+,306,9,1,0,62,6,0,1.0,0.0,62.0,0.0,Tb927_10_v5.1:593772..594078:f,False
1455,Tb927_10_v5.1,603563,605064,NA_peak_4327,603867,604690,Tb927.10.2340,+,823,949,37,19,9359,150,281,0.3480278422273782,0.6519721577726219,3257.1925754060326,6101.807424593968,Tb927_10_v5.1:603867..604690:f,False
1456,Tb927_10_v5.1,619326,620772,NA_peak_4331,619815,620834,Tb927.10.2410,-,957,1124,73,25,10482,533,23,0.9586330935251799,0.04136690647482011,10048.392086330936,433.6079136690644,Tb927_10_v5.1:619815..620772:r,False
1457,Tb927_10_v5.1,653893,655234,NA_peak_4338,655192,655236,Tb927.10.2510,+,42,843,16,29,4206,166,93,0.640926640926641,0.359073359073359,2695.737451737452,1510.262548262548,Tb927_10_v5.1:655192..655234:f,False
1458,Tb927_10_v5.1,659587,661409,NA_peak_4339,658783,660392,Tb927.10.2530,+,805,681,14,23,6454,114,171,0.4,0.6,2581.6000000000004,3872.3999999999996,Tb927_10_v5.1:659587..660392:f,False
1459,Tb927_10_v5.1,663612,664243,NA_peak_4340,664238,664710,Tb927.10.2560,+,5,1813,19,47,7499,166,125,0.570446735395189,0.429553264604811,4277.780068728523,3221.219931271478,Tb927_10_v5.1:664238..664243:f,False
1460,Tb927_10_v5.1,669428,669937,NA_peak_4344,669679,669762,Tb927.10.2580,+,83,5,0,0,82,0,5,0.0,1.0,0.0,82.0,Tb927_10_v5.1:669679..669762:f,False
1461,Tb927_10_v5.1,672301,673039,NA_peak_4345,672398,672657,Tb927.10.2590,+,259,451,11,22,2954,51,210,0.19540229885057472,0.8045977011494253,577.2183908045978,2376.7816091954023,Tb927_10_v5.1:672398..672657:f,False
1462,Tb927_10_v5.1,676665,677003,NA_peak_4346,676559,677788,Tb927.10.2610,+,338,449,46,5,1821,41,52,0.44086021505376344,0.5591397849462365,802.8064516129032,1018.1935483870967,Tb927_10_v5.1:676665..677003:f,True
1463,Tb927_10_v5.1,678947,681014,NA_peak_4347,680692,680914,Tb927.10.2630,+,222,2500,54,69,23923,226,678,0.25,0.75,5980.75,17942.25,Tb927_10_v5.1:680692..680914:f,False
1464,Tb927_10_v5.1,715638,717959,NA_peak_4350,715650,716216,Tb927.10.2780,+,566,2893,88,52,24888,352,627,0.3595505617977528,0.6404494382022472,8948.494382022473,15939.505617977527,Tb927_10_v5.1:715650..716216:f,False
1465,Tb927_10_v5.1,728356,729268,NA_peak_4351,728120,729005,Tb927.10.2850,+,649,412,22,23,2114,75,39,0.6578947368421053,0.3421052631578947,1390.7894736842106,723.2105263157894,Tb927_10_v5.1:728356..729005:f,False
1466,Tb927_10_v5.1,735112,735549,NA_peak_4353,735264,736043,Tb927.10.2870,+,285,54,8,1,387,77,2,0.9746835443037974,0.025316455696202556,377.2025316455696,9.79746835443039,Tb927_10_v5.1:735264..735549:f,False
1467,Tb927_10_v5.1,735926,736401,NA_peak_4354,735264,736043,Tb927.10.2870,+,117,82,5,1,458,5,28,0.15151515151515152,0.8484848484848485,69.39393939393939,388.6060606060606,Tb927_10_v5.1:735926..736043:f,False
1468,Tb927_10_v5.1,756152,756648,NA_peak_4358,755130,756229,Tb927.10.2910,+,77,369,10,15,1840,5,44,0.10204081632653061,0.8979591836734694,187.75510204081633,1652.2448979591836,Tb927_10_v5.1:756152..756229:f,False
1469,Tb927_10_v5.1,775370,776170,NA_peak_4364,775166,775380,Tb927.10.2960,+,10,3649,59,218,19738,13,1221,0.01053484602917342,0.9894651539708266,207.93679092382496,19530.063209076176,Tb927_10_v5.1:775370..775380:f,False
1470,Tb927_10_v5.1,785359,786406,NA_peak_4367,785374,786143,Tb927.10.3000,+,769,3361,97,193,22239,870,579,0.6004140786749482,0.3995859213250518,13352.608695652174,8886.391304347826,Tb927_10_v5.1:785374..786143:f,False
1471,Tb927_10_v5.1,816086,817713,NA_peak_4372,816204,816401,Tb927.10.3120,+,197,5576,279,4,40204,1505,11,0.9927440633245382,0.0072559366754617605,39912.28232189974,291.7176781002646,Tb927_10_v5.1:816204..816401:f,False
1472,Tb927_10_v5.1,826656,828577,NA_peak_4374,827920,828409,Tb927.10.3180,+,489,1613,112,33,13308,541,65,0.8927392739273927,0.10726072607260728,11880.574257425742,1427.4257425742578,Tb927_10_v5.1:827920..828409:f,False
1473,Tb927_10_v5.1,841005,841628,NA_peak_4376,840901,841075,Tb927.10.3250,+,70,2212,33,0,8692,41,1,0.9761904761904762,0.023809523809523836,8485.047619047618,206.9523809523812,Tb927_10_v5.1:841005..841075:f,False
1474,Tb927_10_v5.1,850863,852198,NA_peak_4377,851042,851748,Tb927.10.3300,+,706,3350,72,169,24412,165,981,0.14397905759162305,0.8560209424083769,3514.816753926702,20897.1832460733,Tb927_10_v5.1:851042..851748:f,False
1475,Tb927_10_v5.1,854820,855527,NA_peak_4379,854937,855606,Tb927.10.3310,+,590,1236,24,53,5689,22,374,0.05555555555555555,0.9444444444444444,316.05555555555554,5372.944444444444,Tb927_10_v5.1:854937..855527:f,False
1476,Tb927_10_v5.1,857239,859150,NA_peak_4380,857418,857607,Tb927.10.3320,+,189,440,11,13,8471,174,150,0.5370370370370371,0.4629629629629629,4549.240740740741,3921.7592592592587,Tb927_10_v5.1:857418..857607:f,False
1478,Tb927_10_v5.1,862464,863667,NA_peak_4382,862102,864519,Tb927.10.3340,+,1203,660,6,25,3396,70,53,0.5691056910569106,0.43089430894308944,1932.6829268292684,1463.3170731707316,Tb927_10_v5.1:862464..863667:f,True
1479,Tb927_10_v5.1,870682,872338,NA_peak_4383,871628,872882,Tb927.10.3360,+,710,509,15,9,3104,101,2,0.9805825242718447,0.01941747572815533,3043.7281553398057,60.27184466019415,Tb927_10_v5.1:871628..872338:f,False
1480,Tb927_10_v5.1,895591,896835,NA_peak_4385,896315,896578,Tb927.10.3480,+,263,2071,138,13,19656,638,542,0.5406779661016949,0.45932203389830506,10627.566101694916,9028.433898305084,Tb927_10_v5.1:896315..896578:f,False
1481,Tb927_10_v5.1,899168,900083,NA_peak_4386,899020,899538,Tb927.10.3490,+,370,42,2,1,380,0,48,0.0,1.0,0.0,380.0,Tb927_10_v5.1:899168..899538:f,False
1482,Tb927_10_v5.1,902883,904308,NA_peak_4387,902341,903111,Tb927.10.3500,+,228,768,26,13,3584,8,130,0.057971014492753624,0.9420289855072463,207.768115942029,3376.231884057971,Tb927_10_v5.1:902883..903111:f,False
1483,Tb927_10_v5.1,921670,922177,NA_peak_4389,921178,921724,Tb927.10.3550,+,54,305,13,8,1339,38,15,0.7169811320754716,0.28301886792452835,960.0377358490565,378.96226415094344,Tb927_10_v5.1:921670..921724:f,False
1484,Tb927_10_v5.1,923452,924518,NA_peak_4390,923142,924381,Tb927.10.3560,+,929,25,1,2,411,0,30,0.0,1.0,0.0,411.0,Tb927_10_v5.1:923452..924381:f,False
1485,Tb927_10_v5.1,930302,930688,NA_peak_4393,930585,931138,Tb927.10.3590,+,103,29,0,1,603,1,38,0.02564102564102564,0.9743589743589743,15.461538461538462,587.5384615384615,Tb927_10_v5.1:930585..930688:f,False
1486,Tb927_10_v5.1,937562,938453,NA_peak_4395,938126,938624,Tb927.10.3620,+,327,1304,51,14,6696,135,149,0.4753521126760563,0.5246478873239437,3182.957746478873,3513.0422535211273,Tb927_10_v5.1:938126..938453:f,False
1487,Tb927_10_v5.1,938493,938877,NA_peak_4396,938126,938624,Tb927.10.3620,+,131,1070,5,0,4059,7,6,0.5384615384615384,0.46153846153846156,2185.6153846153843,1873.3846153846155,Tb927_10_v5.1:938493..938624:f,False
1488,Tb927_10_v5.1,939499,940383,NA_peak_4398,939791,940747,Tb927.10.3630,-,592,913,90,8,6392,533,7,0.987037037037037,0.012962962962962954,6309.1407407407405,82.8592592592592,Tb927_10_v5.1:939791..940383:r,False
1489,Tb927_10_v5.1,942909,943302,NA_peak_4399,942755,943732,Tb927.10.3640,-,393,583,1,2,2159,1,0,1.0,0.0,2159.0,0.0,Tb927_10_v5.1:942909..943302:r,True
1490,Tb927_10_v5.1,943416,943823,NA_peak_4400,942755,943732,Tb927.10.3640,-,316,581,0,3,2007,0,0,,,,,Tb927_10_v5.1:943416..943732:r,False
1491,Tb927_10_v5.1,945466,946206,NA_peak_4401,944906,946358,Tb927.10.3650,-,740,485,19,26,2296,65,52,0.5555555555555556,0.4444444444444444,1275.5555555555557,1020.4444444444443,Tb927_10_v5.1:945466..946206:r,True
1492,Tb927_10_v5.1,954905,955581,NA_peak_4404,954425,954961,Tb927.10.3670,-,56,1714,38,68,7647,157,142,0.5250836120401338,0.47491638795986624,4015.3143812709027,3631.6856187290973,Tb927_10_v5.1:954905..954961:r,False
1493,Tb927_10_v5.1,956291,957225,NA_peak_4405,956795,958507,Tb927.10.3680,-,430,2481,203,2,28408,1658,3,0.9981938591210114,0.0018061408789885602,28356.691149909693,51.30885009030702,Tb927_10_v5.1:956795..957225:r,False
1494,Tb927_10_v5.1,966869,967276,NA_peak_4406,967041,967392,Tb927.10.3720,-,235,797,12,67,4323,100,81,0.5524861878453039,0.4475138121546961,2388.3977900552486,1934.6022099447512,Tb927_10_v5.1:967041..967276:r,False
1495,Tb927_10_v5.1,967285,968877,NA_peak_4407,967041,967392,Tb927.10.3720,-,107,3718,124,66,32647,930,159,0.8539944903581267,0.1460055096418733,27880.358126721763,4766.641873278238,Tb927_10_v5.1:967285..967392:r,False
1496,Tb927_10_v5.1,996632,998301,NA_peak_4411,998124,998398,Tb927.10.3800,-,177,412,7,22,3451,105,45,0.7,0.30000000000000004,2415.7,1035.3000000000002,Tb927_10_v5.1:998124..998301:r,False
1497,Tb927_10_v5.1,1012019,1014416,NA_peak_4412,1012466,1012797,Tb927.10.3850,-,331,2938,78,155,19451,366,653,0.3591756624141315,0.6408243375858684,6986.325809617272,12464.674190382726,Tb927_10_v5.1:1012466..1012797:r,False
1498,Tb927_10_v5.1,1016348,1017064,NA_peak_4413,1016713,1017929,Tb927.10.3870,-,351,15,0,0,227,1,7,0.125,0.875,28.375,198.625,Tb927_10_v5.1:1016713..1017064:r,False
1499,Tb927_10_v5.1,1027186,1029299,NA_peak_4415,1027335,1028039,Tb927.10.3890,-,704,5908,101,204,37636,488,1045,0.31833007175472927,0.6816699282452707,11980.67058056099,25655.32941943901,Tb927_10_v5.1:1027335..1028039:r,False
1500,Tb927_10_v5.1,1030164,1031246,NA_peak_4416,1030702,1032901,Tb927.10.3900,-,544,4344,146,81,20126,934,104,0.8998073217726397,0.10019267822736033,18109.522157996147,2016.477842003854,Tb927_10_v5.1:1030702..1031246:r,False
1501,Tb927_10_v5.1,1031368,1032431,NA_peak_4417,1030702,1032901,Tb927.10.3900,-,1063,4310,317,95,70580,3830,91,0.9767916347870441,0.023208365212955884,68941.95358326957,1638.0464167304262,Tb927_10_v5.1:1031368..1032431:r,True
1502,Tb927_10_v5.1,1036104,1036822,NA_peak_4419,1036133,1037102,Tb927.10.3910,-,689,265,13,2,1014,38,15,0.7169811320754716,0.28301886792452835,727.0188679245283,286.98113207547175,Tb927_10_v5.1:1036133..1036822:r,False
1503,Tb927_10_v5.1,1037017,1037646,NA_peak_4420,1036133,1037102,Tb927.10.3910,-,85,264,9,5,1147,22,18,0.55,0.44999999999999996,630.85,516.15,Tb927_10_v5.1:1037017..1037102:r,False
1504,Tb927_10_v5.1,1043833,1044233,NA_peak_4421,1044066,1044172,Tb927.10.3940,-,106,818,117,2,2959,365,6,0.9838274932614556,0.016172506738544423,2911.145552560647,47.854447439352946,Tb927_10_v5.1:1044066..1044172:r,False
1505,Tb927_10_v5.1,1065613,1066059,NA_peak_4423,1065153,1069122,Tb927.10.4050,-,446,486,2,1,1936,2,2,0.5,0.5,968.0,968.0,Tb927_10_v5.1:1065613..1066059:r,True
1506,Tb927_10_v5.1,1066087,1066828,NA_peak_4424,1065153,1069122,Tb927.10.4050,-,741,693,4,3,2814,7,7,0.5,0.5,1407.0,1407.0,Tb927_10_v5.1:1066087..1066828:r,True
1507,Tb927_10_v5.1,1066901,1067250,NA_peak_4425,1065153,1069122,Tb927.10.4050,-,349,438,21,20,1663,73,60,0.5488721804511278,0.45112781954887216,912.7744360902255,750.2255639097745,Tb927_10_v5.1:1066901..1067250:r,True
1508,Tb927_10_v5.1,1074039,1075176,NA_peak_4426,1074349,1074588,Tb927.10.4080,-,239,3200,5,231,34548,52,1696,0.029748283752860413,0.9702517162471396,1027.7437070938215,33520.256292906175,Tb927_10_v5.1:1074349..1074588:r,False
1509,Tb927_10_v5.1,1110327,1111189,NA_peak_4432,1110694,1110742,Tb927.10.4220,+,48,186,6,3,1087,53,9,0.8548387096774194,0.14516129032258063,929.2096774193549,157.79032258064515,Tb927_10_v5.1:1110694..1110742:f,False
1510,Tb927_10_v5.1,1113215,1113518,NA_peak_4433,1113249,1113344,Tb927.10.4250,+,95,50,0,2,372,2,13,0.13333333333333333,0.8666666666666667,49.6,322.40000000000003,Tb927_10_v5.1:1113249..1113344:f,False
1511,Tb927_10_v5.1,1119641,1120673,NA_peak_4435,1120665,1120884,Tb927.10.4300,+,8,1693,73,82,11857,493,277,0.6402597402597403,0.3597402597402597,7591.5597402597405,4265.4402597402595,Tb927_10_v5.1:1120665..1120673:f,False
1512,Tb927_10_v5.1,1136188,1137190,NA_peak_4441,1135690,1137929,Tb927.10.4400,-,1002,708,19,13,4798,147,11,0.930379746835443,0.069620253164557,4463.962025316456,334.03797468354446,Tb927_10_v5.1:1136188..1137190:r,True
1513,Tb927_10_v5.1,1137256,1138211,NA_peak_4442,1135690,1137929,Tb927.10.4400,-,673,1025,34,35,7425,285,51,0.8482142857142857,0.1517857142857143,6297.991071428572,1127.0089285714287,Tb927_10_v5.1:1137256..1137929:r,False
1514,Tb927_10_v5.1,1144864,1145727,NA_peak_4443,1144964,1145241,Tb927.10.4450,-,277,26,0,1,408,31,5,0.8611111111111112,0.13888888888888884,351.33333333333337,56.66666666666664,Tb927_10_v5.1:1144964..1145241:r,False
1515,Tb927_10_v5.1,1150415,1152319,NA_peak_4444,1150977,1151096,Tb927.10.4480,-,119,2595,93,51,24225,444,656,0.4036363636363636,0.5963636363636364,9778.090909090908,14446.909090909092,Tb927_10_v5.1:1150977..1151096:r,False
1516,Tb927_10_v5.1,1176907,1178803,NA_peak_4448,1177582,1177801,Tb927.10.4640,-,219,1143,33,95,11216,125,77,0.6188118811881188,0.3811881188118812,6940.59405940594,4275.40594059406,Tb927_10_v5.1:1177582..1177801:r,False
1517,Tb927_10_v5.1,1182304,1183003,NA_peak_4450,1182777,1182981,Tb927.10.4670,-,204,1290,12,52,4576,92,49,0.6524822695035462,0.34751773049645385,2985.7588652482273,1590.2411347517727,Tb927_10_v5.1:1182777..1182981:r,False
1518,Tb927_10_v5.1,1189986,1190800,NA_peak_4451,1190651,1190730,Tb927.10.4730,-,79,1723,0,148,11512,4,725,0.0054869684499314125,0.9945130315500685,63.16598079561042,11448.834019204389,Tb927_10_v5.1:1190651..1190730:r,False
1519,Tb927_10_v5.1,1191727,1192585,NA_peak_4452,1192423,1192643,Tb927.10.4740,-,162,1074,32,18,4535,59,161,0.2681818181818182,0.7318181818181818,1216.2045454545455,3318.7954545454545,Tb927_10_v5.1:1192423..1192585:r,False
1520,Tb927_10_v5.1,1192840,1193523,NA_peak_4453,1193052,1195044,Tb927.10.4750,-,471,1477,71,29,5336,84,212,0.28378378378378377,0.7162162162162162,1514.2702702702702,3821.7297297297296,Tb927_10_v5.1:1193052..1193523:r,False
1521,Tb927_10_v5.1,1206778,1207086,NA_peak_4456,1206891,1207438,Tb927.10.4810,-,195,671,3,65,2671,22,2,0.9166666666666666,0.08333333333333337,2448.4166666666665,222.58333333333343,Tb927_10_v5.1:1206891..1207086:r,False
1523,Tb927_10_v5.1,1210917,1211762,NA_peak_4457,1211647,1211835,Tb927.10.4850,-,115,57,4,3,308,26,2,0.9285714285714286,0.0714285714285714,286.0,21.99999999999999,Tb927_10_v5.1:1211647..1211762:r,False
1524,Tb927_10_v5.1,1214337,1216132,NA_peak_4458,1215068,1215994,Tb927.10.4870,-,926,4007,207,17,45126,1705,173,0.9078807241746539,0.09211927582534607,40969.02555910543,4156.974440894567,Tb927_10_v5.1:1215068..1215994:r,False
1525,Tb927_10_v5.1,1230697,1231208,NA_peak_4459,1230997,1231469,Tb927.10.4960,-,211,101,0,13,417,1,12,0.07692307692307693,0.9230769230769231,32.07692307692308,384.92307692307696,Tb927_10_v5.1:1230997..1231208:r,False
1526,Tb927_10_v5.1,1285988,1286940,NA_peak_4469,1285033,1287485,Tb927.10.5190,+,952,131,8,1,669,8,15,0.34782608695652173,0.6521739130434783,232.69565217391303,436.30434782608694,Tb927_10_v5.1:1285988..1286940:f,True
1527,Tb927_10_v5.1,1287206,1287641,NA_peak_4470,1285033,1287485,Tb927.10.5190,+,279,13,0,1,130,2,3,0.4,0.6,52.0,78.0,Tb927_10_v5.1:1287206..1287485:f,False
1528,Tb927_10_v5.1,1288734,1289400,NA_peak_4471,1289112,1289661,Tb927.10.5200,+,288,27,1,0,155,0,18,0.0,1.0,0.0,155.0,Tb927_10_v5.1:1289112..1289400:f,False
1529,Tb927_10_v5.1,1293315,1294838,NA_peak_4472,1294296,1294914,Tb927.10.5220,+,542,2077,16,102,13388,102,498,0.17,0.83,2275.96,11112.039999999999,Tb927_10_v5.1:1294296..1294838:f,False
1530,Tb927_10_v5.1,1303056,1303779,NA_peak_4474,1302361,1303895,Tb927.10.5240,+,723,1688,37,76,6481,3,411,0.007246376811594203,0.9927536231884058,46.96376811594203,6434.036231884058,Tb927_10_v5.1:1303056..1303779:f,True
1531,Tb927_10_v5.1,1310738,1312250,NA_peak_4475,1307435,1313738,Tb927.10.5250,+,1512,372,4,10,2950,8,50,0.13793103448275862,0.8620689655172413,406.8965517241379,2543.103448275862,Tb927_10_v5.1:1310738..1312250:f,True
